device,time,OpCode
Slave,2022-03-14 03:45:29.260044,send_SMP_0x03
Master,2022-03-14 03:45:29.266277,recv_SMP_0x03
Slave,2022-03-14 03:45:29.268005,end_send_SMP_0x03
Master,2022-03-14 03:45:29.270840,end_recv_SMP_0x03
Master,2022-03-14 03:45:29.276270,send_SMP_0x04
Master,2022-03-14 03:45:29.276901,end_send_SMP_0x04
Slave,2022-03-14 03:45:29.409021,recv_SMP_0x04
Slave,2022-03-14 03:45:29.424026,end_recv_SMP_0x04
Master,2022-03-14 03:45:29.424262,recv_SMP_0x04
Slave,2022-03-14 03:45:29.426047,send_SMP_0x04
Slave,2022-03-14 03:45:29.428900,end_send_SMP_0x04
Master,2022-03-14 03:45:29.432130,end_recv_SMP_0x04
Master,2022-03-14 03:45:29.433718,send_SMP_0x03
Master,2022-03-14 03:45:29.437493,end_send_SMP_0x03
Slave,2022-03-14 03:45:29.599121,recv_SMP_0x03
Slave,2022-03-14 03:45:29.610161,end_recv_SMP_0x03
Slave,2022-03-14 03:45:29.614400,send_SMP_0x03
Master,2022-03-14 03:45:29.617868,recv_SMP_0x03
Slave,2022-03-14 03:45:29.618347,end_send_SMP_0x03
Master,2022-03-14 03:45:29.625033,end_recv_SMP_0x03
Master,2022-03-14 03:45:29.629356,send_SMP_0x04
Master,2022-03-14 03:45:29.630228,end_send_SMP_0x04
Slave,2022-03-14 03:45:29.761215,recv_SMP_0x04
Slave,2022-03-14 03:45:29.774050,end_recv_SMP_0x04
Master,2022-03-14 03:45:29.774295,recv_SMP_0x04
Slave,2022-03-14 03:45:29.776028,send_SMP_0x04
Slave,2022-03-14 03:45:29.778005,end_send_SMP_0x04
Master,2022-03-14 03:45:29.782152,end_recv_SMP_0x04
Master,2022-03-14 03:45:29.783435,send_SMP_0x03
Master,2022-03-14 03:45:29.794894,end_send_SMP_0x03
Slave,2022-03-14 03:45:29.948980,recv_SMP_0x03
Slave,2022-03-14 03:45:29.958008,end_recv_SMP_0x03
Slave,2022-03-14 03:45:29.959999,send_SMP_0x03
Master,2022-03-14 03:45:29.966104,recv_SMP_0x03
Slave,2022-03-14 03:45:29.968031,end_send_SMP_0x03
Master,2022-03-14 03:45:29.970212,end_recv_SMP_0x03
Master,2022-03-14 03:45:29.972105,send_SMP_0x04
Master,2022-03-14 03:45:29.973413,end_send_SMP_0x04
Slave,2022-03-14 03:45:30.108989,recv_SMP_0x04
Slave,2022-03-14 03:45:30.124002,end_recv_SMP_0x04
Master,2022-03-14 03:45:30.124264,recv_SMP_0x04
Slave,2022-03-14 03:45:30.126016,send_SMP_0x04
Slave,2022-03-14 03:45:30.128053,end_send_SMP_0x04
Master,2022-03-14 03:45:30.132180,end_recv_SMP_0x04
Master,2022-03-14 03:45:30.133146,send_SMP_0x03
Master,2022-03-14 03:45:30.144262,end_send_SMP_0x03
Slave,2022-03-14 03:45:30.299091,recv_SMP_0x03
Slave,2022-03-14 03:45:30.308038,end_recv_SMP_0x03
Slave,2022-03-14 03:45:30.310039,send_SMP_0x03
Master,2022-03-14 03:45:30.317951,recv_SMP_0x03
Slave,2022-03-14 03:45:30.318310,end_send_SMP_0x03
Master,2022-03-14 03:45:30.320971,end_recv_SMP_0x03
Master,2022-03-14 03:45:30.325385,send_SMP_0x04
Master,2022-03-14 03:45:30.327451,end_send_SMP_0x04
Slave,2022-03-14 03:45:30.459138,recv_SMP_0x04
Slave,2022-03-14 03:45:30.474185,end_recv_SMP_0x04
Master,2022-03-14 03:45:30.474676,recv_SMP_0x04
Slave,2022-03-14 03:45:30.476323,send_SMP_0x04
Slave,2022-03-14 03:45:30.478420,end_send_SMP_0x04
Master,2022-03-14 03:45:30.482532,end_recv_SMP_0x04
Master,2022-03-14 03:45:30.484559,send_SMP_0x03
Master,2022-03-14 03:45:30.489420,end_send_SMP_0x03
Slave,2022-03-14 03:45:30.649229,recv_SMP_0x03
Slave,2022-03-14 03:45:30.658163,end_recv_SMP_0x03
Slave,2022-03-14 03:45:30.660446,send_SMP_0x03
Master,2022-03-14 03:45:30.666350,recv_SMP_0x03
Slave,2022-03-14 03:45:30.672335,end_send_SMP_0x03
Master,2022-03-14 03:45:30.674607,end_recv_SMP_0x03
Master,2022-03-14 03:45:30.675263,send_SMP_0x04
Master,2022-03-14 03:45:30.676045,end_send_SMP_0x04
Slave,2022-03-14 03:45:30.809014,recv_SMP_0x04
Slave,2022-03-14 03:45:30.829917,end_recv_SMP_0x04
Master,2022-03-14 03:45:30.831124,recv_SMP_0x04
Slave,2022-03-14 03:45:30.831322,send_SMP_0x04
Slave,2022-03-14 03:45:30.832947,end_send_SMP_0x04
Master,2022-03-14 03:45:30.834978,end_recv_SMP_0x04
Master,2022-03-14 03:45:30.835256,send_SMP_0x03
Master,2022-03-14 03:45:30.838171,end_send_SMP_0x03
Slave,2022-03-14 03:45:30.999137,recv_SMP_0x03
Slave,2022-03-14 03:45:31.008254,end_recv_SMP_0x03
Slave,2022-03-14 03:45:31.010177,send_SMP_0x03
Master,2022-03-14 03:45:31.016870,recv_SMP_0x03
Slave,2022-03-14 03:45:31.018235,end_send_SMP_0x03
Master,2022-03-14 03:45:31.020504,end_recv_SMP_0x03
Master,2022-03-14 03:45:31.022496,send_SMP_0x04
Master,2022-03-14 03:45:31.023979,end_send_SMP_0x04
Slave,2022-03-14 03:45:31.159038,recv_SMP_0x04
Slave,2022-03-14 03:45:31.176832,end_recv_SMP_0x04
Master,2022-03-14 03:45:31.177339,recv_SMP_0x04
Slave,2022-03-14 03:45:31.177717,send_SMP_0x04
Slave,2022-03-14 03:45:31.180684,end_send_SMP_0x04
Master,2022-03-14 03:45:31.182866,end_recv_SMP_0x04
Master,2022-03-14 03:45:31.184710,send_SMP_0x03
Master,2022-03-14 03:45:31.188560,end_send_SMP_0x03
Slave,2022-03-14 03:45:31.349174,recv_SMP_0x03
Slave,2022-03-14 03:45:31.359042,end_recv_SMP_0x03
Slave,2022-03-14 03:45:31.363663,send_SMP_0x03
Master,2022-03-14 03:45:31.367962,recv_SMP_0x03
Slave,2022-03-14 03:45:31.369053,end_send_SMP_0x03
Master,2022-03-14 03:45:31.372209,end_recv_SMP_0x03
Master,2022-03-14 03:45:31.372841,send_SMP_0x04
Master,2022-03-14 03:45:31.374148,end_send_SMP_0x04
Slave,2022-03-14 03:45:31.509028,recv_SMP_0x04
Slave,2022-03-14 03:45:31.525429,end_recv_SMP_0x04
Master,2022-03-14 03:45:31.526223,recv_SMP_0x04
Slave,2022-03-14 03:45:31.527447,send_SMP_0x04
Slave,2022-03-14 03:45:31.529240,end_send_SMP_0x04
Master,2022-03-14 03:45:31.532194,end_recv_SMP_0x04
Master,2022-03-14 03:45:31.533256,send_SMP_0x03
Master,2022-03-14 03:45:31.538120,end_send_SMP_0x03
Slave,2022-03-14 03:45:31.699146,recv_SMP_0x03
Slave,2022-03-14 03:45:31.710552,end_recv_SMP_0x03
Slave,2022-03-14 03:45:31.711646,send_SMP_0x03
Master,2022-03-14 03:45:31.716597,recv_SMP_0x03
Slave,2022-03-14 03:45:31.718195,end_send_SMP_0x03
Master,2022-03-14 03:45:31.720530,end_recv_SMP_0x03
Master,2022-03-14 03:45:31.722708,send_SMP_0x04
Master,2022-03-14 03:45:31.724857,end_send_SMP_0x04
Slave,2022-03-14 03:45:31.859136,recv_SMP_0x04
Slave,2022-03-14 03:45:31.874043,end_recv_SMP_0x04
Master,2022-03-14 03:45:31.877513,recv_SMP_0x04
Slave,2022-03-14 03:45:31.879224,send_SMP_0x04
Slave,2022-03-14 03:45:31.880159,end_send_SMP_0x04
Master,2022-03-14 03:45:31.882275,end_recv_SMP_0x04
Master,2022-03-14 03:45:31.884172,send_SMP_0x03
Master,2022-03-14 03:45:31.888246,end_send_SMP_0x03
Master,2022-03-14 03:45:31.939217,recv_SMP_0x03
Master,2022-03-14 03:45:31.981124,end_recv_SMP_0x03
Master,2022-03-14 03:45:31.983097,send_SMP_0x04
Master,2022-03-14 03:45:31.984211,end_send_SMP_0x04
Slave,2022-03-14 03:45:32.100122,recv_SMP_0x03
Slave,2022-03-14 03:45:32.109032,end_recv_SMP_0x03
Slave,2022-03-14 03:45:32.110960,send_SMP_0x03
Slave,2022-03-14 03:45:32.118107,end_send_SMP_0x03
Slave,2022-03-14 03:45:32.312274,recv_SMP_0x04
Slave,2022-03-14 03:45:32.327628,end_recv_SMP_0x04
Slave,2022-03-14 03:45:32.329173,send_SMP_0x04
Slave,2022-03-14 03:45:32.330664,end_send_SMP_0x04
Master,2022-03-14 03:45:32.335399,recv_SMP_0x04
Master,2022-03-14 03:45:32.344587,end_recv_SMP_0x04
Master,2022-03-14 03:45:32.375404,send_SMP_0x03
Master,2022-03-14 03:45:32.378515,end_send_SMP_0x03
Slave,2022-03-14 03:45:32.548991,recv_SMP_0x03
Slave,2022-03-14 03:45:32.563957,end_recv_SMP_0x03
Slave,2022-03-14 03:45:32.564389,send_SMP_0x03
Master,2022-03-14 03:45:32.564676,recv_SMP_0x03
Slave,2022-03-14 03:45:32.568133,end_send_SMP_0x03
Master,2022-03-14 03:45:32.569120,end_recv_SMP_0x03
Master,2022-03-14 03:45:32.570240,send_SMP_0x04
Master,2022-03-14 03:45:32.572133,end_send_SMP_0x04
Slave,2022-03-14 03:45:32.709330,recv_SMP_0x04
Slave,2022-03-14 03:45:32.724406,end_recv_SMP_0x04
Slave,2022-03-14 03:45:32.732473,send_SMP_0x04
Slave,2022-03-14 03:45:32.733341,end_send_SMP_0x04
Master,2022-03-14 03:45:32.741380,recv_SMP_0x04
Master,2022-03-14 03:45:32.831663,end_recv_SMP_0x04
Master,2022-03-14 03:45:32.832367,send_SMP_0x03
Master,2022-03-14 03:45:32.835441,end_send_SMP_0x03
Slave,2022-03-14 03:45:32.899057,recv_SMP_0x03
Slave,2022-03-14 03:45:32.908325,end_recv_SMP_0x03
Slave,2022-03-14 03:45:32.910152,send_SMP_0x03
Slave,2022-03-14 03:45:32.918028,end_send_SMP_0x03
Master,2022-03-14 03:45:32.931353,recv_SMP_0x03
Master,2022-03-14 03:45:33.029138,end_recv_SMP_0x03
Master,2022-03-14 03:45:33.031142,send_SMP_0x04
Master,2022-03-14 03:45:33.033117,end_send_SMP_0x04
Slave,2022-03-14 03:45:33.059062,recv_SMP_0x04
Slave,2022-03-14 03:45:33.074042,end_recv_SMP_0x04
Slave,2022-03-14 03:45:33.076062,send_SMP_0x04
Slave,2022-03-14 03:45:33.079062,end_send_SMP_0x04
Master,2022-03-14 03:45:33.089128,recv_SMP_0x04
Master,2022-03-14 03:45:33.179195,end_recv_SMP_0x04
Master,2022-03-14 03:45:33.181170,send_SMP_0x03
Master,2022-03-14 03:45:33.184128,end_send_SMP_0x03
Slave,2022-03-14 03:45:33.249055,recv_SMP_0x03
Slave,2022-03-14 03:45:33.258067,end_recv_SMP_0x03
Slave,2022-03-14 03:45:33.260145,send_SMP_0x03
Slave,2022-03-14 03:45:33.268010,end_send_SMP_0x03
Master,2022-03-14 03:45:33.281210,recv_SMP_0x03
Master,2022-03-14 03:45:33.379203,end_recv_SMP_0x03
Master,2022-03-14 03:45:33.381139,send_SMP_0x04
Master,2022-03-14 03:45:33.383154,end_send_SMP_0x04
Slave,2022-03-14 03:45:33.409093,recv_SMP_0x04
Slave,2022-03-14 03:45:33.424103,end_recv_SMP_0x04
Slave,2022-03-14 03:45:33.426112,send_SMP_0x04
Slave,2022-03-14 03:45:33.428225,end_send_SMP_0x04
Master,2022-03-14 03:45:33.438477,recv_SMP_0x04
Master,2022-03-14 03:45:33.529397,end_recv_SMP_0x04
Master,2022-03-14 03:45:33.531169,send_SMP_0x03
Master,2022-03-14 03:45:33.534219,end_send_SMP_0x03
Slave,2022-03-14 03:45:33.599165,recv_SMP_0x03
Slave,2022-03-14 03:45:33.608167,end_recv_SMP_0x03
Slave,2022-03-14 03:45:33.612624,send_SMP_0x03
Slave,2022-03-14 03:45:33.619983,end_send_SMP_0x03
Master,2022-03-14 03:45:33.632061,recv_SMP_0x03
Master,2022-03-14 03:45:33.779138,end_recv_SMP_0x03
Master,2022-03-14 03:45:33.781139,send_SMP_0x04
Master,2022-03-14 03:45:33.783147,end_send_SMP_0x04
Slave,2022-03-14 03:45:33.809327,recv_SMP_0x04
Slave,2022-03-14 03:45:33.824170,end_recv_SMP_0x04
Slave,2022-03-14 03:45:33.827064,send_SMP_0x04
Slave,2022-03-14 03:45:33.829386,end_send_SMP_0x04
Master,2022-03-14 03:45:33.840307,recv_SMP_0x04
Master,2022-03-14 03:45:33.929253,end_recv_SMP_0x04
Master,2022-03-14 03:45:33.931188,send_SMP_0x03
Master,2022-03-14 03:45:33.934280,end_send_SMP_0x03
Slave,2022-03-14 03:45:33.999082,recv_SMP_0x03
Slave,2022-03-14 03:45:34.009480,end_recv_SMP_0x03
Slave,2022-03-14 03:45:34.011399,send_SMP_0x03
Slave,2022-03-14 03:45:34.023158,end_send_SMP_0x03
Master,2022-03-14 03:45:34.031216,recv_SMP_0x03
Master,2022-03-14 03:45:34.129259,end_recv_SMP_0x03
Master,2022-03-14 03:45:34.131096,send_SMP_0x04
Master,2022-03-14 03:45:34.133212,end_send_SMP_0x04
Slave,2022-03-14 03:45:34.161237,recv_SMP_0x04
Slave,2022-03-14 03:45:34.174072,end_recv_SMP_0x04
Slave,2022-03-14 03:45:34.176860,send_SMP_0x04
Slave,2022-03-14 03:45:34.179078,end_send_SMP_0x04
Master,2022-03-14 03:45:34.189159,recv_SMP_0x04
Master,2022-03-14 03:45:34.329448,end_recv_SMP_0x04
Master,2022-03-14 03:45:34.331585,send_SMP_0x03
Master,2022-03-14 03:45:34.334661,end_send_SMP_0x03
Slave,2022-03-14 03:45:34.357223,recv_SMP_0x03
Slave,2022-03-14 03:45:34.368932,end_recv_SMP_0x03
Slave,2022-03-14 03:45:34.371495,send_SMP_0x03
Slave,2022-03-14 03:45:34.378646,end_send_SMP_0x03
Master,2022-03-14 03:45:34.390225,recv_SMP_0x03
Master,2022-03-14 03:45:34.479254,end_recv_SMP_0x03
Master,2022-03-14 03:45:34.481320,send_SMP_0x04
Master,2022-03-14 03:45:34.483307,end_send_SMP_0x04
Slave,2022-03-14 03:45:34.512729,recv_SMP_0x04
Slave,2022-03-14 03:45:34.524128,end_recv_SMP_0x04
Slave,2022-03-14 03:45:34.530650,send_SMP_0x04
Slave,2022-03-14 03:45:34.532399,end_send_SMP_0x04
Master,2022-03-14 03:45:34.539972,recv_SMP_0x04
Master,2022-03-14 03:45:34.629207,end_recv_SMP_0x04
Master,2022-03-14 03:45:34.631249,send_SMP_0x03
Master,2022-03-14 03:45:34.634179,end_send_SMP_0x03
Slave,2022-03-14 03:45:34.699109,recv_SMP_0x03
Slave,2022-03-14 03:45:34.708191,end_recv_SMP_0x03
Slave,2022-03-14 03:45:34.710147,send_SMP_0x03
Slave,2022-03-14 03:45:34.718153,end_send_SMP_0x03
Master,2022-03-14 03:45:34.731117,recv_SMP_0x03
Master,2022-03-14 03:45:34.829514,end_recv_SMP_0x03
Master,2022-03-14 03:45:34.831438,send_SMP_0x04
Master,2022-03-14 03:45:34.833410,end_send_SMP_0x04
Slave,2022-03-14 03:45:34.859220,recv_SMP_0x04
Slave,2022-03-14 03:45:34.874678,end_recv_SMP_0x04
Slave,2022-03-14 03:45:34.876451,send_SMP_0x04
Slave,2022-03-14 03:45:34.879017,end_send_SMP_0x04
Master,2022-03-14 03:45:34.889367,recv_SMP_0x04
Master,2022-03-14 03:45:34.979275,end_recv_SMP_0x04
Master,2022-03-14 03:45:34.981157,send_SMP_0x03
Master,2022-03-14 03:45:34.984161,end_send_SMP_0x03
Slave,2022-03-14 03:45:35.101277,recv_SMP_0x0D
Master,2022-03-14 03:45:35.152143,recv_SMP_0x03
Master,2022-03-14 03:45:35.158555,end_recv_SMP_0x03
Master,2022-03-14 03:45:35.161779,send_SMP_0x04
Master,2022-03-14 03:45:35.167440,end_send_SMP_0x04
Slave,2022-03-14 03:45:35.177838,end_recv_SMP_0x0D
Slave,2022-03-14 03:45:35.181177,send_SMP_0x0D
Slave,2022-03-14 03:45:35.183207,end_send_SMP_0x0D
Master,2022-03-14 03:45:35.376562,recv_SMP_0x04
Master,2022-03-14 03:45:35.427391,end_recv_SMP_0x04
Master,2022-03-14 03:45:35.431383,send_SMP_0x0D
Master,2022-03-14 03:45:35.432129,end_send_SMP_0x0D
Master,2022-03-14 03:45:35.626837,recv_SMP_0x0D
Slave,2022-03-14 03:45:35.638423,send_SMP_0x0F
Slave,2022-03-14 03:45:35.639159,end_send_SMP_0x0F
Slave,2022-03-14 03:45:35.641810,send_SMP_0x08
Slave,2022-03-14 03:45:35.644623,end_send_SMP_0x08
Slave,2022-03-14 03:45:35.646268,send_SMP_0x09
Slave,2022-03-14 03:45:35.648567,end_send_SMP_0x09
Slave,2022-03-14 03:45:35.652669,send_SMP_0x0A
Master,2022-03-14 03:45:35.669898,end_recv_SMP_0x0D
Slave,2022-03-14 03:45:35.688351,end_send_SMP_0x0A
Master,2022-03-14 03:45:35.851913,recv_SMP_0x0F
Master,2022-03-14 03:45:35.854454,end_recv_SMP_0x0F
Master,2022-03-14 03:45:35.887537,recv_SMP_0x08
Master,2022-03-14 03:45:35.890665,end_recv_SMP_0x08
Master,2022-03-14 03:45:36.142483,recv_SMP_0x09
Slave,2022-03-14 03:45:36.184726,recv_SMP_0x0F
Slave,2022-03-14 03:45:36.188112,end_recv_SMP_0x0F
Slave,2022-03-14 03:45:36.205190,recv_SMP_0x08
Slave,2022-03-14 03:45:36.211127,end_recv_SMP_0x08
Slave,2022-03-14 03:45:36.234068,recv_SMP_0x09
Master,2022-03-14 03:45:36.298197,end_recv_SMP_0x09
Master,2022-03-14 03:45:36.322240,recv_SMP_0x0A
Master,2022-03-14 03:45:36.331249,end_recv_SMP_0x0A
Master,2022-03-14 03:45:36.351530,send_SMP_0x0F
Master,2022-03-14 03:45:36.353411,end_send_SMP_0x0F
Master,2022-03-14 03:45:36.355330,send_SMP_0x08
Master,2022-03-14 03:45:36.357868,end_send_SMP_0x08
Master,2022-03-14 03:45:36.363838,send_SMP_0x09
Master,2022-03-14 03:45:36.365598,end_send_SMP_0x09
Master,2022-03-14 03:45:36.367692,send_SMP_0x0A
Slave,2022-03-14 03:45:36.402051,end_recv_SMP_0x09
Slave,2022-03-14 03:45:36.424308,recv_SMP_0x0A
Slave,2022-03-14 03:45:36.430090,end_recv_SMP_0x0A
Master,2022-03-14 03:45:36.435416,end_send_SMP_0x0A
