device,time,OpCode
Slave,2022-03-14 15:24:42.964924,recv_SMP_0x04
Master,2022-03-14 15:24:42.977975,recv_SMP_0x04
Slave,2022-03-14 15:24:42.979873,end_recv_SMP_0x04
Slave,2022-03-14 15:24:42.981838,send_SMP_0x04
Slave,2022-03-14 15:24:42.983858,end_send_SMP_0x04
Master,2022-03-14 15:24:42.986067,end_recv_SMP_0x04
Master,2022-03-14 15:24:42.987956,send_SMP_0x03
Master,2022-03-14 15:24:42.990176,end_send_SMP_0x03
Slave,2022-03-14 15:24:43.162851,recv_SMP_0x03
Slave,2022-03-14 15:24:43.171850,end_recv_SMP_0x03
Slave,2022-03-14 15:24:43.173859,send_SMP_0x03
Slave,2022-03-14 15:24:43.181896,end_send_SMP_0x03
Master,2022-03-14 15:24:43.194040,recv_SMP_0x03
Master,2022-03-14 15:24:43.293002,end_recv_SMP_0x03
Master,2022-03-14 15:24:43.293989,send_SMP_0x04
Master,2022-03-14 15:24:43.296016,end_send_SMP_0x04
Slave,2022-03-14 15:24:43.322888,recv_SMP_0x04
Slave,2022-03-14 15:24:43.337883,end_recv_SMP_0x04
Slave,2022-03-14 15:24:43.339944,send_SMP_0x04
Slave,2022-03-14 15:24:43.341859,end_send_SMP_0x04
Master,2022-03-14 15:24:43.353087,recv_SMP_0x04
Master,2022-03-14 15:24:43.443005,end_recv_SMP_0x04
Master,2022-03-14 15:24:43.443991,send_SMP_0x03
Master,2022-03-14 15:24:43.447950,end_send_SMP_0x03
Slave,2022-03-14 15:24:43.512871,recv_SMP_0x03
Slave,2022-03-14 15:24:43.521887,end_recv_SMP_0x03
Slave,2022-03-14 15:24:43.523927,send_SMP_0x03
Slave,2022-03-14 15:24:43.531884,end_send_SMP_0x03
Master,2022-03-14 15:24:43.544053,recv_SMP_0x03
Master,2022-03-14 15:24:43.643028,end_recv_SMP_0x03
Master,2022-03-14 15:24:43.644021,send_SMP_0x04
Master,2022-03-14 15:24:43.646004,end_send_SMP_0x04
Slave,2022-03-14 15:24:43.672885,recv_SMP_0x04
Slave,2022-03-14 15:24:43.687907,end_recv_SMP_0x04
Slave,2022-03-14 15:24:43.689887,send_SMP_0x04
Slave,2022-03-14 15:24:43.691868,end_send_SMP_0x04
Master,2022-03-14 15:24:43.701967,recv_SMP_0x04
Master,2022-03-14 15:24:43.793010,end_recv_SMP_0x04
Master,2022-03-14 15:24:43.794030,send_SMP_0x03
Master,2022-03-14 15:24:43.797979,end_send_SMP_0x03
Slave,2022-03-14 15:24:43.863971,recv_SMP_0x03
Slave,2022-03-14 15:24:43.871957,end_recv_SMP_0x03
Slave,2022-03-14 15:24:43.873876,send_SMP_0x03
Slave,2022-03-14 15:24:43.881869,end_send_SMP_0x03
Master,2022-03-14 15:24:43.894051,recv_SMP_0x03
Master,2022-03-14 15:24:43.993036,end_recv_SMP_0x03
Master,2022-03-14 15:24:43.994986,send_SMP_0x04
Master,2022-03-14 15:24:43.996033,end_send_SMP_0x04
Slave,2022-03-14 15:24:44.022967,recv_SMP_0x04
Slave,2022-03-14 15:24:44.037851,end_recv_SMP_0x04
Slave,2022-03-14 15:24:44.039893,send_SMP_0x04
Slave,2022-03-14 15:24:44.041898,end_send_SMP_0x04
Master,2022-03-14 15:24:44.051994,recv_SMP_0x04
Master,2022-03-14 15:24:44.143037,end_recv_SMP_0x04
Master,2022-03-14 15:24:44.144024,send_SMP_0x03
Master,2022-03-14 15:24:44.147992,end_send_SMP_0x03
Slave,2022-03-14 15:24:44.212882,recv_SMP_0x03
Slave,2022-03-14 15:24:44.221920,end_recv_SMP_0x03
Slave,2022-03-14 15:24:44.223989,send_SMP_0x03
Slave,2022-03-14 15:24:44.231900,end_send_SMP_0x03
Master,2022-03-14 15:24:44.245020,recv_SMP_0x03
Master,2022-03-14 15:24:44.343128,end_recv_SMP_0x03
Master,2022-03-14 15:24:44.343996,send_SMP_0x04
Master,2022-03-14 15:24:44.346018,end_send_SMP_0x04
Slave,2022-03-14 15:24:44.373249,recv_SMP_0x04
Slave,2022-03-14 15:24:44.387941,end_recv_SMP_0x04
Slave,2022-03-14 15:24:44.389932,send_SMP_0x04
Slave,2022-03-14 15:24:44.391877,end_send_SMP_0x04
Master,2022-03-14 15:24:44.402943,recv_SMP_0x04
Master,2022-03-14 15:24:44.492996,end_recv_SMP_0x04
Master,2022-03-14 15:24:44.494032,send_SMP_0x03
Master,2022-03-14 15:24:44.497994,end_send_SMP_0x03
Slave,2022-03-14 15:24:44.562919,recv_SMP_0x03
Slave,2022-03-14 15:24:44.572199,end_recv_SMP_0x03
Slave,2022-03-14 15:24:44.574199,send_SMP_0x03
Slave,2022-03-14 15:24:44.581888,end_send_SMP_0x03
Master,2022-03-14 15:24:44.595037,recv_SMP_0x03
Master,2022-03-14 15:24:44.693045,end_recv_SMP_0x03
Master,2022-03-14 15:24:44.694038,send_SMP_0x04
Master,2022-03-14 15:24:44.696087,end_send_SMP_0x04
Slave,2022-03-14 15:24:44.722892,recv_SMP_0x04
Slave,2022-03-14 15:24:44.737885,end_recv_SMP_0x04
Slave,2022-03-14 15:24:44.739901,send_SMP_0x04
Slave,2022-03-14 15:24:44.741927,end_send_SMP_0x04
Master,2022-03-14 15:24:44.753046,recv_SMP_0x04
Master,2022-03-14 15:24:44.843088,end_recv_SMP_0x04
Master,2022-03-14 15:24:44.844257,send_SMP_0x03
Master,2022-03-14 15:24:44.847976,end_send_SMP_0x03
Slave,2022-03-14 15:24:44.912939,recv_SMP_0x03
Slave,2022-03-14 15:24:44.921897,end_recv_SMP_0x03
Slave,2022-03-14 15:24:44.923897,send_SMP_0x03
Slave,2022-03-14 15:24:44.931908,end_send_SMP_0x03
Master,2022-03-14 15:24:44.944053,recv_SMP_0x03
Master,2022-03-14 15:24:45.043321,end_recv_SMP_0x03
Master,2022-03-14 15:24:45.044029,send_SMP_0x04
Master,2022-03-14 15:24:45.046027,end_send_SMP_0x04
Slave,2022-03-14 15:24:45.072893,recv_SMP_0x04
Slave,2022-03-14 15:24:45.087920,end_recv_SMP_0x04
Slave,2022-03-14 15:24:45.089929,send_SMP_0x04
Slave,2022-03-14 15:24:45.091913,end_send_SMP_0x04
Master,2022-03-14 15:24:45.101979,recv_SMP_0x04
Master,2022-03-14 15:24:45.193045,end_recv_SMP_0x04
Master,2022-03-14 15:24:45.194045,send_SMP_0x03
Master,2022-03-14 15:24:45.197976,end_send_SMP_0x03
Slave,2022-03-14 15:24:45.314869,recv_SMP_0x0D
Master,2022-03-14 15:24:45.360043,recv_SMP_0x03
Master,2022-03-14 15:24:45.371055,end_recv_SMP_0x03
Master,2022-03-14 15:24:45.375783,send_SMP_0x04
Master,2022-03-14 15:24:45.378009,end_send_SMP_0x04
Slave,2022-03-14 15:24:45.389909,end_recv_SMP_0x0D
Slave,2022-03-14 15:24:45.394907,send_SMP_0x0D
Slave,2022-03-14 15:24:45.396913,end_send_SMP_0x0D
Master,2022-03-14 15:24:45.590036,recv_SMP_0x04
Master,2022-03-14 15:24:45.626148,end_recv_SMP_0x04
Master,2022-03-14 15:24:45.631023,send_SMP_0x0D
Master,2022-03-14 15:24:45.633049,end_send_SMP_0x0D
Master,2022-03-14 15:24:45.790559,recv_SMP_0x0D
Slave,2022-03-14 15:24:45.796892,send_SMP_0x0F
Slave,2022-03-14 15:24:45.798938,end_send_SMP_0x0F
Slave,2022-03-14 15:24:45.801891,send_SMP_0x08
Slave,2022-03-14 15:24:45.803898,end_send_SMP_0x08
Slave,2022-03-14 15:24:45.805875,send_SMP_0x09
Slave,2022-03-14 15:24:45.807932,end_send_SMP_0x09
Slave,2022-03-14 15:24:45.810929,send_SMP_0x0A
Master,2022-03-14 15:24:45.833055,end_recv_SMP_0x0D
Slave,2022-03-14 15:24:45.851917,end_send_SMP_0x0A
Master,2022-03-14 15:24:46.015010,recv_SMP_0x0F
Master,2022-03-14 15:24:46.017020,end_recv_SMP_0x0F
Master,2022-03-14 15:24:46.049047,recv_SMP_0x08
Master,2022-03-14 15:24:46.053403,end_recv_SMP_0x08
Master,2022-03-14 15:24:46.301014,recv_SMP_0x09
Slave,2022-03-14 15:24:46.332881,recv_SMP_0x0F
Slave,2022-03-14 15:24:46.336908,end_recv_SMP_0x0F
Slave,2022-03-14 15:24:46.368930,recv_SMP_0x08
Slave,2022-03-14 15:24:46.374900,end_recv_SMP_0x08
Slave,2022-03-14 15:24:46.397005,recv_SMP_0x09
Master,2022-03-14 15:24:46.462032,end_recv_SMP_0x09
Master,2022-03-14 15:24:46.486019,recv_SMP_0x0A
Master,2022-03-14 15:24:46.494027,end_recv_SMP_0x0A
Master,2022-03-14 15:24:46.508006,send_SMP_0x0F
Master,2022-03-14 15:24:46.509088,end_send_SMP_0x0F
Master,2022-03-14 15:24:46.513092,send_SMP_0x08
Master,2022-03-14 15:24:46.517225,end_send_SMP_0x08
Master,2022-03-14 15:24:46.518024,send_SMP_0x09
Master,2022-03-14 15:24:46.520069,end_send_SMP_0x09
Master,2022-03-14 15:24:46.525153,send_SMP_0x0A
Slave,2022-03-14 15:24:46.564963,end_recv_SMP_0x09
Slave,2022-03-14 15:24:46.587922,recv_SMP_0x0A
Slave,2022-03-14 15:24:46.593982,end_recv_SMP_0x0A
Master,2022-03-14 15:24:46.599037,end_send_SMP_0x0A
