device,time,OpCode
Master,2022-03-14 03:48:36.208447,end_send_SMP_0x04
Slave,2022-03-14 03:48:36.241158,recv_SMP_0x04
Slave,2022-03-14 03:48:36.256203,end_recv_SMP_0x04
Slave,2022-03-14 03:48:36.258233,send_SMP_0x04
Slave,2022-03-14 03:48:36.260697,end_send_SMP_0x04
Master,2022-03-14 03:48:36.266315,recv_SMP_0x04
Master,2022-03-14 03:48:36.274538,end_recv_SMP_0x04
Master,2022-03-14 03:48:36.275574,send_SMP_0x03
Master,2022-03-14 03:48:36.361333,end_send_SMP_0x03
Slave,2022-03-14 03:48:36.430385,recv_SMP_0x03
Slave,2022-03-14 03:48:36.440785,end_recv_SMP_0x03
Slave,2022-03-14 03:48:36.442138,send_SMP_0x03
Slave,2022-03-14 03:48:36.449186,end_send_SMP_0x03
Master,2022-03-14 03:48:36.459864,recv_SMP_0x03
Master,2022-03-14 03:48:36.466175,end_recv_SMP_0x03
Master,2022-03-14 03:48:36.468821,send_SMP_0x04
Master,2022-03-14 03:48:36.558375,end_send_SMP_0x04
Slave,2022-03-14 03:48:36.591147,recv_SMP_0x04
Slave,2022-03-14 03:48:36.606162,end_recv_SMP_0x04
Slave,2022-03-14 03:48:36.608149,send_SMP_0x04
Slave,2022-03-14 03:48:36.610179,end_send_SMP_0x04
Master,2022-03-14 03:48:36.615392,recv_SMP_0x04
Master,2022-03-14 03:48:36.624378,end_recv_SMP_0x04
Master,2022-03-14 03:48:36.626561,send_SMP_0x03
Master,2022-03-14 03:48:36.711375,end_send_SMP_0x03
Slave,2022-03-14 03:48:36.782813,recv_SMP_0x03
Slave,2022-03-14 03:48:36.790117,end_recv_SMP_0x03
Slave,2022-03-14 03:48:36.792157,send_SMP_0x03
Slave,2022-03-14 03:48:36.799151,end_send_SMP_0x03
Master,2022-03-14 03:48:36.807376,recv_SMP_0x03
Master,2022-03-14 03:48:36.812334,end_recv_SMP_0x03
Master,2022-03-14 03:48:36.814038,send_SMP_0x04
Master,2022-03-14 03:48:36.908620,end_send_SMP_0x04
Slave,2022-03-14 03:48:36.941149,recv_SMP_0x04
Slave,2022-03-14 03:48:36.957117,end_recv_SMP_0x04
Slave,2022-03-14 03:48:36.958444,send_SMP_0x04
Slave,2022-03-14 03:48:36.960158,end_send_SMP_0x04
Master,2022-03-14 03:48:36.965382,recv_SMP_0x04
Master,2022-03-14 03:48:36.974536,end_recv_SMP_0x04
Master,2022-03-14 03:48:36.976383,send_SMP_0x03
Master,2022-03-14 03:48:37.061350,end_send_SMP_0x03
Slave,2022-03-14 03:48:37.131108,recv_SMP_0x03
Slave,2022-03-14 03:48:37.140335,end_recv_SMP_0x03
Slave,2022-03-14 03:48:37.142135,send_SMP_0x03
Slave,2022-03-14 03:48:37.149181,end_send_SMP_0x03
Master,2022-03-14 03:48:37.157396,recv_SMP_0x03
Master,2022-03-14 03:48:37.162414,end_recv_SMP_0x03
Master,2022-03-14 03:48:37.163342,send_SMP_0x04
Master,2022-03-14 03:48:37.258466,end_send_SMP_0x04
Slave,2022-03-14 03:48:37.291179,recv_SMP_0x04
Slave,2022-03-14 03:48:37.306218,end_recv_SMP_0x04
Slave,2022-03-14 03:48:37.308230,send_SMP_0x04
Slave,2022-03-14 03:48:37.310201,end_send_SMP_0x04
Master,2022-03-14 03:48:37.316246,recv_SMP_0x04
Master,2022-03-14 03:48:37.328439,end_recv_SMP_0x04
Master,2022-03-14 03:48:37.330103,send_SMP_0x03
Master,2022-03-14 03:48:37.411364,end_send_SMP_0x03
Slave,2022-03-14 03:48:37.481119,recv_SMP_0x03
Slave,2022-03-14 03:48:37.490311,end_recv_SMP_0x03
Slave,2022-03-14 03:48:37.492153,send_SMP_0x03
Slave,2022-03-14 03:48:37.499237,end_send_SMP_0x03
Master,2022-03-14 03:48:37.509701,recv_SMP_0x03
Master,2022-03-14 03:48:37.514149,end_recv_SMP_0x03
Master,2022-03-14 03:48:37.516755,send_SMP_0x04
Master,2022-03-14 03:48:37.608419,end_send_SMP_0x04
Slave,2022-03-14 03:48:37.641158,recv_SMP_0x04
Slave,2022-03-14 03:48:37.656215,end_recv_SMP_0x04
Slave,2022-03-14 03:48:37.658192,send_SMP_0x04
Slave,2022-03-14 03:48:37.660208,end_send_SMP_0x04
Master,2022-03-14 03:48:37.665419,recv_SMP_0x04
Master,2022-03-14 03:48:37.674412,end_recv_SMP_0x04
Master,2022-03-14 03:48:37.675351,send_SMP_0x03
Master,2022-03-14 03:48:37.761462,end_send_SMP_0x03
Slave,2022-03-14 03:48:37.831177,recv_SMP_0x03
Slave,2022-03-14 03:48:37.840236,end_recv_SMP_0x03
Slave,2022-03-14 03:48:37.842262,send_SMP_0x03
Slave,2022-03-14 03:48:37.849263,end_send_SMP_0x03
Master,2022-03-14 03:48:37.858408,recv_SMP_0x03
Master,2022-03-14 03:48:37.862519,end_recv_SMP_0x03
Master,2022-03-14 03:48:37.863575,send_SMP_0x04
Master,2022-03-14 03:48:37.958462,end_send_SMP_0x04
Slave,2022-03-14 03:48:37.991173,recv_SMP_0x04
Slave,2022-03-14 03:48:38.006226,end_recv_SMP_0x04
Slave,2022-03-14 03:48:38.008210,send_SMP_0x04
Slave,2022-03-14 03:48:38.010827,end_send_SMP_0x04
Master,2022-03-14 03:48:38.015336,recv_SMP_0x04
Master,2022-03-14 03:48:38.024406,end_recv_SMP_0x04
Master,2022-03-14 03:48:38.026159,send_SMP_0x03
Master,2022-03-14 03:48:38.111399,end_send_SMP_0x03
Slave,2022-03-14 03:48:38.181175,recv_SMP_0x03
Slave,2022-03-14 03:48:38.193473,end_recv_SMP_0x03
Slave,2022-03-14 03:48:38.195136,send_SMP_0x03
Slave,2022-03-14 03:48:38.199194,end_send_SMP_0x03
Master,2022-03-14 03:48:38.207888,recv_SMP_0x03
Master,2022-03-14 03:48:38.212710,end_recv_SMP_0x03
Master,2022-03-14 03:48:38.213364,send_SMP_0x04
Master,2022-03-14 03:48:38.308513,end_send_SMP_0x04
Slave,2022-03-14 03:48:38.341163,recv_SMP_0x04
Slave,2022-03-14 03:48:38.356198,end_recv_SMP_0x04
Slave,2022-03-14 03:48:38.358267,send_SMP_0x04
Slave,2022-03-14 03:48:38.360534,end_send_SMP_0x04
Master,2022-03-14 03:48:38.365356,recv_SMP_0x04
Master,2022-03-14 03:48:38.374464,end_recv_SMP_0x04
Master,2022-03-14 03:48:38.375360,send_SMP_0x03
Master,2022-03-14 03:48:38.461382,end_send_SMP_0x03
Slave,2022-03-14 03:48:38.531159,recv_SMP_0x03
Slave,2022-03-14 03:48:38.540422,end_recv_SMP_0x03
Slave,2022-03-14 03:48:38.542965,send_SMP_0x03
Slave,2022-03-14 03:48:38.549224,end_send_SMP_0x03
Master,2022-03-14 03:48:38.558482,recv_SMP_0x03
Master,2022-03-14 03:48:38.562467,end_recv_SMP_0x03
Master,2022-03-14 03:48:38.563446,send_SMP_0x04
Master,2022-03-14 03:48:38.658494,end_send_SMP_0x04
Slave,2022-03-14 03:48:38.691320,recv_SMP_0x04
Slave,2022-03-14 03:48:38.706258,end_recv_SMP_0x04
Slave,2022-03-14 03:48:38.709029,send_SMP_0x04
Slave,2022-03-14 03:48:38.710492,end_send_SMP_0x04
Master,2022-03-14 03:48:38.717341,recv_SMP_0x04
Master,2022-03-14 03:48:38.726155,end_recv_SMP_0x04
Master,2022-03-14 03:48:38.726667,send_SMP_0x03
Master,2022-03-14 03:48:38.811383,end_send_SMP_0x03
Slave,2022-03-14 03:48:38.881175,recv_SMP_0x03
Slave,2022-03-14 03:48:38.890721,end_recv_SMP_0x03
Slave,2022-03-14 03:48:38.892165,send_SMP_0x03
Slave,2022-03-14 03:48:38.899268,end_send_SMP_0x03
Master,2022-03-14 03:48:38.907418,recv_SMP_0x03
Master,2022-03-14 03:48:38.922518,end_recv_SMP_0x03
Master,2022-03-14 03:48:38.926089,send_SMP_0x04
Master,2022-03-14 03:48:39.009406,end_send_SMP_0x04
Slave,2022-03-14 03:48:39.041360,recv_SMP_0x04
Slave,2022-03-14 03:48:39.056294,end_recv_SMP_0x04
Slave,2022-03-14 03:48:39.059123,send_SMP_0x04
Slave,2022-03-14 03:48:39.060605,end_send_SMP_0x04
Master,2022-03-14 03:48:39.065373,recv_SMP_0x04
Master,2022-03-14 03:48:39.078730,end_recv_SMP_0x04
Master,2022-03-14 03:48:39.081445,send_SMP_0x03
Master,2022-03-14 03:48:39.161556,end_send_SMP_0x03
Slave,2022-03-14 03:48:39.281187,recv_SMP_0x03
Slave,2022-03-14 03:48:39.290248,end_recv_SMP_0x03
Slave,2022-03-14 03:48:39.292254,send_SMP_0x03
Slave,2022-03-14 03:48:39.300838,end_send_SMP_0x03
Master,2022-03-14 03:48:39.308388,recv_SMP_0x03
Master,2022-03-14 03:48:39.312429,end_recv_SMP_0x03
Master,2022-03-14 03:48:39.313420,send_SMP_0x04
Master,2022-03-14 03:48:39.408489,end_send_SMP_0x04
Slave,2022-03-14 03:48:39.441196,recv_SMP_0x04
Slave,2022-03-14 03:48:39.456283,end_recv_SMP_0x04
Slave,2022-03-14 03:48:39.462621,send_SMP_0x04
Slave,2022-03-14 03:48:39.463941,end_send_SMP_0x04
Master,2022-03-14 03:48:39.469021,recv_SMP_0x04
Master,2022-03-14 03:48:39.477966,end_recv_SMP_0x04
Master,2022-03-14 03:48:39.480149,send_SMP_0x03
Master,2022-03-14 03:48:39.482760,end_send_SMP_0x03
Master,2022-03-14 03:48:39.659394,recv_SMP_0x03
Master,2022-03-14 03:48:39.663362,end_recv_SMP_0x03
Master,2022-03-14 03:48:39.666853,send_SMP_0x04
Master,2022-03-14 03:48:39.668489,end_send_SMP_0x04
Slave,2022-03-14 03:48:39.681174,recv_SMP_0x03
Slave,2022-03-14 03:48:39.690223,end_recv_SMP_0x03
Slave,2022-03-14 03:48:39.692231,send_SMP_0x03
Slave,2022-03-14 03:48:39.700205,end_send_SMP_0x03
Slave,2022-03-14 03:48:39.841157,recv_SMP_0x04
Slave,2022-03-14 03:48:39.856254,end_recv_SMP_0x04
Slave,2022-03-14 03:48:39.858310,send_SMP_0x04
Slave,2022-03-14 03:48:39.860257,end_send_SMP_0x04
Master,2022-03-14 03:48:39.957849,recv_SMP_0x04
Master,2022-03-14 03:48:39.968189,end_recv_SMP_0x04
Master,2022-03-14 03:48:39.970357,send_SMP_0x03
Master,2022-03-14 03:48:39.975876,end_send_SMP_0x03
Slave,2022-03-14 03:48:40.031173,recv_SMP_0x03
Slave,2022-03-14 03:48:40.040434,end_recv_SMP_0x03
Slave,2022-03-14 03:48:40.045496,send_SMP_0x03
Slave,2022-03-14 03:48:40.050255,end_send_SMP_0x03
Master,2022-03-14 03:48:40.055374,recv_SMP_0x03
Master,2022-03-14 03:48:40.061267,end_recv_SMP_0x03
Master,2022-03-14 03:48:40.069768,send_SMP_0x04
Master,2022-03-14 03:48:40.071696,end_send_SMP_0x04
Slave,2022-03-14 03:48:40.241206,recv_SMP_0x04
Slave,2022-03-14 03:48:40.256403,end_recv_SMP_0x04
Slave,2022-03-14 03:48:40.258777,send_SMP_0x04
Slave,2022-03-14 03:48:40.261171,end_send_SMP_0x04
Master,2022-03-14 03:48:40.264697,recv_SMP_0x04
Master,2022-03-14 03:48:40.271423,end_recv_SMP_0x04
Master,2022-03-14 03:48:40.274878,send_SMP_0x03
Master,2022-03-14 03:48:40.358536,end_send_SMP_0x03
Slave,2022-03-14 03:48:40.431243,recv_SMP_0x03
Slave,2022-03-14 03:48:40.440235,end_recv_SMP_0x03
Slave,2022-03-14 03:48:40.447167,send_SMP_0x03
Slave,2022-03-14 03:48:40.449422,end_send_SMP_0x03
Master,2022-03-14 03:48:40.616384,recv_SMP_0x03
Master,2022-03-14 03:48:40.619842,end_recv_SMP_0x03
Master,2022-03-14 03:48:40.621399,send_SMP_0x04
Master,2022-03-14 03:48:40.623602,end_send_SMP_0x04
Slave,2022-03-14 03:48:40.641239,recv_SMP_0x04
Slave,2022-03-14 03:48:40.656255,end_recv_SMP_0x04
Slave,2022-03-14 03:48:40.658250,send_SMP_0x04
Slave,2022-03-14 03:48:40.660285,end_send_SMP_0x04
Master,2022-03-14 03:48:40.762417,recv_SMP_0x04
Master,2022-03-14 03:48:40.811531,end_recv_SMP_0x04
Master,2022-03-14 03:48:40.813390,send_SMP_0x03
Master,2022-03-14 03:48:40.817532,end_send_SMP_0x03
Slave,2022-03-14 03:48:40.831273,recv_SMP_0x03
Slave,2022-03-14 03:48:40.840436,end_recv_SMP_0x03
Slave,2022-03-14 03:48:40.842197,send_SMP_0x03
Slave,2022-03-14 03:48:40.849352,end_send_SMP_0x03
Master,2022-03-14 03:48:40.966411,recv_SMP_0x03
Master,2022-03-14 03:48:40.970406,end_recv_SMP_0x03
Master,2022-03-14 03:48:40.972148,send_SMP_0x04
Master,2022-03-14 03:48:40.977318,end_send_SMP_0x04
Slave,2022-03-14 03:48:40.991237,recv_SMP_0x04
Slave,2022-03-14 03:48:41.006241,end_recv_SMP_0x04
Slave,2022-03-14 03:48:41.008237,send_SMP_0x04
Slave,2022-03-14 03:48:41.010301,end_send_SMP_0x04
Master,2022-03-14 03:48:41.112455,recv_SMP_0x04
Master,2022-03-14 03:48:41.162415,end_recv_SMP_0x04
Master,2022-03-14 03:48:41.163729,send_SMP_0x03
Master,2022-03-14 03:48:41.167523,end_send_SMP_0x03
Slave,2022-03-14 03:48:41.181257,recv_SMP_0x03
Slave,2022-03-14 03:48:41.190278,end_recv_SMP_0x03
Slave,2022-03-14 03:48:41.192436,send_SMP_0x03
Slave,2022-03-14 03:48:41.199286,end_send_SMP_0x03
Master,2022-03-14 03:48:41.316402,recv_SMP_0x03
Master,2022-03-14 03:48:41.320431,end_recv_SMP_0x03
Master,2022-03-14 03:48:41.321478,send_SMP_0x04
Master,2022-03-14 03:48:41.323727,end_send_SMP_0x04
Slave,2022-03-14 03:48:41.341252,recv_SMP_0x04
Slave,2022-03-14 03:48:41.356253,end_recv_SMP_0x04
Slave,2022-03-14 03:48:41.358693,send_SMP_0x04
Slave,2022-03-14 03:48:41.362156,end_send_SMP_0x04
Master,2022-03-14 03:48:41.462523,recv_SMP_0x04
Master,2022-03-14 03:48:41.511562,end_recv_SMP_0x04
Master,2022-03-14 03:48:41.514612,send_SMP_0x03
Master,2022-03-14 03:48:41.517598,end_send_SMP_0x03
Slave,2022-03-14 03:48:41.531352,recv_SMP_0x03
Slave,2022-03-14 03:48:41.540345,end_recv_SMP_0x03
Slave,2022-03-14 03:48:41.542256,send_SMP_0x03
Slave,2022-03-14 03:48:41.549278,end_send_SMP_0x03
Master,2022-03-14 03:48:41.666447,recv_SMP_0x03
Master,2022-03-14 03:48:41.670485,end_recv_SMP_0x03
Master,2022-03-14 03:48:41.671418,send_SMP_0x04
Master,2022-03-14 03:48:41.673966,end_send_SMP_0x04
Slave,2022-03-14 03:48:41.691226,recv_SMP_0x04
Slave,2022-03-14 03:48:41.706521,end_recv_SMP_0x04
Slave,2022-03-14 03:48:41.708257,send_SMP_0x04
Slave,2022-03-14 03:48:41.710267,end_send_SMP_0x04
Master,2022-03-14 03:48:41.812461,recv_SMP_0x04
Master,2022-03-14 03:48:41.861623,end_recv_SMP_0x04
Master,2022-03-14 03:48:41.863538,send_SMP_0x03
Master,2022-03-14 03:48:41.867576,end_send_SMP_0x03
Slave,2022-03-14 03:48:41.881229,recv_SMP_0x03
Slave,2022-03-14 03:48:41.890273,end_recv_SMP_0x03
Slave,2022-03-14 03:48:41.892959,send_SMP_0x03
Slave,2022-03-14 03:48:41.899307,end_send_SMP_0x03
Master,2022-03-14 03:48:42.016420,recv_SMP_0x03
Master,2022-03-14 03:48:42.020432,end_recv_SMP_0x03
Master,2022-03-14 03:48:42.021620,send_SMP_0x04
Master,2022-03-14 03:48:42.024540,end_send_SMP_0x04
Slave,2022-03-14 03:48:42.041224,recv_SMP_0x04
Slave,2022-03-14 03:48:42.056237,end_recv_SMP_0x04
Slave,2022-03-14 03:48:42.060653,send_SMP_0x04
Slave,2022-03-14 03:48:42.061686,end_send_SMP_0x04
Master,2022-03-14 03:48:42.162503,recv_SMP_0x04
Master,2022-03-14 03:48:42.211563,end_recv_SMP_0x04
Master,2022-03-14 03:48:42.217003,send_SMP_0x03
Master,2022-03-14 03:48:42.219807,end_send_SMP_0x03
Slave,2022-03-14 03:48:42.231224,recv_SMP_0x03
Slave,2022-03-14 03:48:42.240267,end_recv_SMP_0x03
Slave,2022-03-14 03:48:42.242815,send_SMP_0x03
Slave,2022-03-14 03:48:42.249323,end_send_SMP_0x03
Master,2022-03-14 03:48:42.367204,recv_SMP_0x03
Master,2022-03-14 03:48:42.372242,end_recv_SMP_0x03
Master,2022-03-14 03:48:42.373943,send_SMP_0x04
Master,2022-03-14 03:48:42.374936,end_send_SMP_0x04
Slave,2022-03-14 03:48:42.391315,recv_SMP_0x04
Slave,2022-03-14 03:48:42.406226,end_recv_SMP_0x04
Slave,2022-03-14 03:48:42.416048,send_SMP_0x04
Slave,2022-03-14 03:48:42.416601,end_send_SMP_0x04
Master,2022-03-14 03:48:42.512468,recv_SMP_0x04
Master,2022-03-14 03:48:42.611633,end_recv_SMP_0x04
Master,2022-03-14 03:48:42.614275,send_SMP_0x03
Master,2022-03-14 03:48:42.617487,end_send_SMP_0x03
Slave,2022-03-14 03:48:42.632356,recv_SMP_0x0D
Master,2022-03-14 03:48:42.697480,recv_SMP_0x03
Master,2022-03-14 03:48:42.706484,end_recv_SMP_0x03
Slave,2022-03-14 03:48:42.708319,end_recv_SMP_0x0D
Master,2022-03-14 03:48:42.708632,send_SMP_0x04
Master,2022-03-14 03:48:42.710537,end_send_SMP_0x04
Slave,2022-03-14 03:48:42.712412,send_SMP_0x0D
Slave,2022-03-14 03:48:42.715238,end_send_SMP_0x0D
Master,2022-03-14 03:48:42.918428,recv_SMP_0x04
Master,2022-03-14 03:48:42.959338,end_recv_SMP_0x04
Master,2022-03-14 03:48:42.970072,send_SMP_0x0D
Master,2022-03-14 03:48:42.973602,end_send_SMP_0x0D
Slave,2022-03-14 03:48:43.115217,send_SMP_0x0F
Slave,2022-03-14 03:48:43.117273,end_send_SMP_0x0F
Master,2022-03-14 03:48:43.118264,recv_SMP_0x0D
Slave,2022-03-14 03:48:43.119493,send_SMP_0x08
Slave,2022-03-14 03:48:43.122331,end_send_SMP_0x08
Slave,2022-03-14 03:48:43.128001,send_SMP_0x09
Slave,2022-03-14 03:48:43.132158,end_send_SMP_0x09
Slave,2022-03-14 03:48:43.133639,send_SMP_0x0A
Master,2022-03-14 03:48:43.173378,end_recv_SMP_0x0D
Slave,2022-03-14 03:48:43.178410,end_send_SMP_0x0A
Master,2022-03-14 03:48:43.340510,recv_SMP_0x0F
Master,2022-03-14 03:48:43.348701,end_recv_SMP_0x0F
Master,2022-03-14 03:48:43.608571,recv_SMP_0x08
Master,2022-03-14 03:48:43.612606,end_recv_SMP_0x08
Master,2022-03-14 03:48:43.638792,recv_SMP_0x09
Slave,2022-03-14 03:48:43.650311,recv_SMP_0x0F
Slave,2022-03-14 03:48:43.654691,end_recv_SMP_0x0F
Slave,2022-03-14 03:48:43.737284,recv_SMP_0x08
Slave,2022-03-14 03:48:43.747085,end_recv_SMP_0x08
Slave,2022-03-14 03:48:43.765310,recv_SMP_0x09
Master,2022-03-14 03:48:43.847708,end_recv_SMP_0x09
Master,2022-03-14 03:48:43.869447,recv_SMP_0x0A
Master,2022-03-14 03:48:43.874576,end_recv_SMP_0x0A
Master,2022-03-14 03:48:43.888617,send_SMP_0x0F
Master,2022-03-14 03:48:43.890498,end_send_SMP_0x0F
Master,2022-03-14 03:48:43.894934,send_SMP_0x08
Master,2022-03-14 03:48:43.896431,end_send_SMP_0x08
Master,2022-03-14 03:48:43.899901,send_SMP_0x09
Master,2022-03-14 03:48:43.906389,end_send_SMP_0x09
Master,2022-03-14 03:48:43.918048,send_SMP_0x0A
Slave,2022-03-14 03:48:43.932299,end_recv_SMP_0x09
Slave,2022-03-14 03:48:43.954309,recv_SMP_0x0A
Slave,2022-03-14 03:48:43.961858,end_recv_SMP_0x0A
Master,2022-03-14 03:48:43.976077,end_send_SMP_0x0A
