device,time,OpCode
Master,2022-03-14 15:59:26.084068,end_send_SMP_0x03
Slave,2022-03-14 15:59:26.090921,end_recv_SMP_0x0D
Slave,2022-03-14 15:59:26.095108,send_SMP_0x0D
Slave,2022-03-14 15:59:26.097987,end_send_SMP_0x0D
Master,2022-03-14 15:59:26.193048,recv_SMP_0x03
Master,2022-03-14 15:59:26.201127,end_recv_SMP_0x03
Master,2022-03-14 15:59:26.203042,send_SMP_0x04
Master,2022-03-14 15:59:26.204733,end_send_SMP_0x04
Master,2022-03-14 15:59:26.312091,recv_SMP_0x04
Master,2022-03-14 15:59:26.441116,end_recv_SMP_0x04
Master,2022-03-14 15:59:26.444061,send_SMP_0x0D
Master,2022-03-14 15:59:26.445085,end_send_SMP_0x0D
Slave,2022-03-14 15:59:26.496894,send_SMP_0x0F
Slave,2022-03-14 15:59:26.499008,end_send_SMP_0x0F
Slave,2022-03-14 15:59:26.501002,send_SMP_0x08
Slave,2022-03-14 15:59:26.503998,end_send_SMP_0x08
Slave,2022-03-14 15:59:26.505978,send_SMP_0x09
Slave,2022-03-14 15:59:26.507894,end_send_SMP_0x09
Slave,2022-03-14 15:59:26.510946,send_SMP_0x0A
Master,2022-03-14 15:59:26.512022,recv_SMP_0x0D
Slave,2022-03-14 15:59:26.552967,end_send_SMP_0x0A
Master,2022-03-14 15:59:26.564820,end_recv_SMP_0x0D
Slave,2022-03-14 15:59:27.081899,recv_SMP_0x0F
Master,2022-03-14 15:59:27.082132,recv_SMP_0x0F
Slave,2022-03-14 15:59:27.085882,end_recv_SMP_0x0F
Master,2022-03-14 15:59:27.086127,end_recv_SMP_0x0F
Master,2022-03-14 15:59:27.108065,recv_SMP_0x08
Master,2022-03-14 15:59:27.111077,end_recv_SMP_0x08
Slave,2022-03-14 15:59:27.134873,recv_SMP_0x08
Slave,2022-03-14 15:59:27.140903,end_recv_SMP_0x08
Master,2022-03-14 15:59:27.141146,recv_SMP_0x09
Slave,2022-03-14 15:59:27.167933,recv_SMP_0x09
Master,2022-03-14 15:59:27.308047,end_recv_SMP_0x09
Master,2022-03-14 15:59:27.328027,recv_SMP_0x0A
Slave,2022-03-14 15:59:27.332934,end_recv_SMP_0x09
Master,2022-03-14 15:59:27.333197,end_recv_SMP_0x0A
Master,2022-03-14 15:59:27.349039,send_SMP_0x0F
Master,2022-03-14 15:59:27.352091,end_send_SMP_0x0F
Slave,2022-03-14 15:59:27.355924,recv_SMP_0x0A
Master,2022-03-14 15:59:27.356173,send_SMP_0x08
Master,2022-03-14 15:59:27.360442,end_send_SMP_0x08
Slave,2022-03-14 15:59:27.361905,end_recv_SMP_0x0A
Master,2022-03-14 15:59:27.362146,send_SMP_0x09
Master,2022-03-14 15:59:27.364046,end_send_SMP_0x09
Master,2022-03-14 15:59:27.367100,send_SMP_0x0A
