device,time,OpCode
Master,2022-03-14 03:46:12.948841,send_SMP_0x03
Master,2022-03-14 03:46:12.952276,end_send_SMP_0x03
Slave,2022-03-14 03:46:13.020734,recv_SMP_0x03
Slave,2022-03-14 03:46:13.029778,end_recv_SMP_0x03
Slave,2022-03-14 03:46:13.031984,send_SMP_0x03
Slave,2022-03-14 03:46:13.039948,end_send_SMP_0x03
Master,2022-03-14 03:46:13.048523,recv_SMP_0x03
Master,2022-03-14 03:46:13.055112,end_recv_SMP_0x03
Master,2022-03-14 03:46:13.148898,send_SMP_0x04
Master,2022-03-14 03:46:13.150973,end_send_SMP_0x04
Slave,2022-03-14 03:46:13.180745,recv_SMP_0x04
Slave,2022-03-14 03:46:13.195824,end_recv_SMP_0x04
Slave,2022-03-14 03:46:13.197728,send_SMP_0x04
Slave,2022-03-14 03:46:13.199802,end_send_SMP_0x04
Master,2022-03-14 03:46:13.206786,recv_SMP_0x04
Master,2022-03-14 03:46:13.218918,end_recv_SMP_0x04
Master,2022-03-14 03:46:13.299454,send_SMP_0x03
Master,2022-03-14 03:46:13.304761,end_send_SMP_0x03
Slave,2022-03-14 03:46:13.370707,recv_SMP_0x03
Slave,2022-03-14 03:46:13.379738,end_recv_SMP_0x03
Slave,2022-03-14 03:46:13.381749,send_SMP_0x03
Slave,2022-03-14 03:46:13.391236,end_send_SMP_0x03
Master,2022-03-14 03:46:13.399090,recv_SMP_0x03
Master,2022-03-14 03:46:13.404577,end_recv_SMP_0x03
Master,2022-03-14 03:46:13.498895,send_SMP_0x04
Master,2022-03-14 03:46:13.501042,end_send_SMP_0x04
Slave,2022-03-14 03:46:13.530747,recv_SMP_0x04
Slave,2022-03-14 03:46:13.545770,end_recv_SMP_0x04
Slave,2022-03-14 03:46:13.548022,send_SMP_0x04
Slave,2022-03-14 03:46:13.550308,end_send_SMP_0x04
Master,2022-03-14 03:46:13.555944,recv_SMP_0x04
Master,2022-03-14 03:46:13.565171,end_recv_SMP_0x04
Master,2022-03-14 03:46:13.648001,send_SMP_0x03
Master,2022-03-14 03:46:13.651995,end_send_SMP_0x03
Slave,2022-03-14 03:46:13.720687,recv_SMP_0x03
Slave,2022-03-14 03:46:13.729797,end_recv_SMP_0x03
Slave,2022-03-14 03:46:13.733546,send_SMP_0x03
Slave,2022-03-14 03:46:13.743843,end_send_SMP_0x03
Master,2022-03-14 03:46:13.749425,recv_SMP_0x03
Master,2022-03-14 03:46:13.754548,end_recv_SMP_0x03
Master,2022-03-14 03:46:13.848886,send_SMP_0x04
Master,2022-03-14 03:46:13.850980,end_send_SMP_0x04
Slave,2022-03-14 03:46:13.880749,recv_SMP_0x04
Slave,2022-03-14 03:46:13.900385,end_recv_SMP_0x04
Slave,2022-03-14 03:46:13.900865,send_SMP_0x04
Slave,2022-03-14 03:46:13.901723,end_send_SMP_0x04
Master,2022-03-14 03:46:13.906538,recv_SMP_0x04
Master,2022-03-14 03:46:13.917804,end_recv_SMP_0x04
Master,2022-03-14 03:46:13.998850,send_SMP_0x03
Master,2022-03-14 03:46:14.002011,end_send_SMP_0x03
Slave,2022-03-14 03:46:14.070723,recv_SMP_0x03
Slave,2022-03-14 03:46:14.079772,end_recv_SMP_0x03
Slave,2022-03-14 03:46:14.081760,send_SMP_0x03
Slave,2022-03-14 03:46:14.089751,end_send_SMP_0x03
Master,2022-03-14 03:46:14.098258,recv_SMP_0x03
Master,2022-03-14 03:46:14.104275,end_recv_SMP_0x03
Master,2022-03-14 03:46:14.198870,send_SMP_0x04
Master,2022-03-14 03:46:14.200997,end_send_SMP_0x04
Slave,2022-03-14 03:46:14.230870,recv_SMP_0x04
Slave,2022-03-14 03:46:14.245762,end_recv_SMP_0x04
Slave,2022-03-14 03:46:14.247788,send_SMP_0x04
Slave,2022-03-14 03:46:14.249841,end_send_SMP_0x04
Master,2022-03-14 03:46:14.255969,recv_SMP_0x04
Master,2022-03-14 03:46:14.265129,end_recv_SMP_0x04
Master,2022-03-14 03:46:14.349004,send_SMP_0x03
Master,2022-03-14 03:46:14.352031,end_send_SMP_0x03
Slave,2022-03-14 03:46:14.420741,recv_SMP_0x03
Slave,2022-03-14 03:46:14.429759,end_recv_SMP_0x03
Slave,2022-03-14 03:46:14.434467,send_SMP_0x03
Slave,2022-03-14 03:46:14.439807,end_send_SMP_0x03
Master,2022-03-14 03:46:14.448860,recv_SMP_0x03
Master,2022-03-14 03:46:14.454004,end_recv_SMP_0x03
Master,2022-03-14 03:46:14.548866,send_SMP_0x04
Master,2022-03-14 03:46:14.550906,end_send_SMP_0x04
Slave,2022-03-14 03:46:14.580778,recv_SMP_0x04
Slave,2022-03-14 03:46:14.596347,end_recv_SMP_0x04
Slave,2022-03-14 03:46:14.597869,send_SMP_0x04
Slave,2022-03-14 03:46:14.599921,end_send_SMP_0x04
Master,2022-03-14 03:46:14.606945,recv_SMP_0x04
Master,2022-03-14 03:46:14.616207,end_recv_SMP_0x04
Master,2022-03-14 03:46:14.698928,send_SMP_0x03
Master,2022-03-14 03:46:14.701989,end_send_SMP_0x03
Slave,2022-03-14 03:46:14.770720,recv_SMP_0x03
Slave,2022-03-14 03:46:14.779746,end_recv_SMP_0x03
Slave,2022-03-14 03:46:14.781760,send_SMP_0x03
Slave,2022-03-14 03:46:14.790255,end_send_SMP_0x03
Master,2022-03-14 03:46:14.798924,recv_SMP_0x03
Master,2022-03-14 03:46:14.804590,end_recv_SMP_0x03
Master,2022-03-14 03:46:14.899026,send_SMP_0x04
Master,2022-03-14 03:46:14.900965,end_send_SMP_0x04
Slave,2022-03-14 03:46:14.930747,recv_SMP_0x04
Slave,2022-03-14 03:46:14.945812,end_recv_SMP_0x04
Slave,2022-03-14 03:46:14.948247,send_SMP_0x04
Slave,2022-03-14 03:46:14.950291,end_send_SMP_0x04
Master,2022-03-14 03:46:14.956913,recv_SMP_0x04
Master,2022-03-14 03:46:14.966069,end_recv_SMP_0x04
Master,2022-03-14 03:46:15.048879,send_SMP_0x03
Master,2022-03-14 03:46:15.052029,end_send_SMP_0x03
Slave,2022-03-14 03:46:15.120774,recv_SMP_0x03
Slave,2022-03-14 03:46:15.129747,end_recv_SMP_0x03
Slave,2022-03-14 03:46:15.131735,send_SMP_0x03
Slave,2022-03-14 03:46:15.139720,end_send_SMP_0x03
Master,2022-03-14 03:46:15.148652,recv_SMP_0x03
Master,2022-03-14 03:46:15.153017,end_recv_SMP_0x03
Master,2022-03-14 03:46:15.248953,send_SMP_0x04
Master,2022-03-14 03:46:15.251128,end_send_SMP_0x04
Slave,2022-03-14 03:46:15.280747,recv_SMP_0x04
Slave,2022-03-14 03:46:15.295803,end_recv_SMP_0x04
Slave,2022-03-14 03:46:15.298810,send_SMP_0x04
Slave,2022-03-14 03:46:15.301500,end_send_SMP_0x04
Master,2022-03-14 03:46:15.306911,recv_SMP_0x04
Master,2022-03-14 03:46:15.315924,end_recv_SMP_0x04
Master,2022-03-14 03:46:15.331818,send_SMP_0x03
Master,2022-03-14 03:46:15.334709,end_send_SMP_0x03
Master,2022-03-14 03:46:15.453142,recv_SMP_0x03
Master,2022-03-14 03:46:15.458294,end_recv_SMP_0x03
Master,2022-03-14 03:46:15.460221,send_SMP_0x04
Master,2022-03-14 03:46:15.462987,end_send_SMP_0x04
Slave,2022-03-14 03:46:15.473216,recv_SMP_0x03
Slave,2022-03-14 03:46:15.482721,end_recv_SMP_0x03
Slave,2022-03-14 03:46:15.484901,send_SMP_0x03
Slave,2022-03-14 03:46:15.492008,end_send_SMP_0x03
Master,2022-03-14 03:46:15.608930,recv_SMP_0x04
Master,2022-03-14 03:46:15.616984,end_recv_SMP_0x04
Master,2022-03-14 03:46:15.623879,send_SMP_0x03
Master,2022-03-14 03:46:15.628220,end_send_SMP_0x03
Slave,2022-03-14 03:46:15.630748,recv_SMP_0x04
Slave,2022-03-14 03:46:15.645813,end_recv_SMP_0x04
Slave,2022-03-14 03:46:15.647794,send_SMP_0x04
Slave,2022-03-14 03:46:15.649840,end_send_SMP_0x04
Slave,2022-03-14 03:46:15.820806,recv_SMP_0x03
Slave,2022-03-14 03:46:15.829850,end_recv_SMP_0x03
Slave,2022-03-14 03:46:15.831739,send_SMP_0x03
Slave,2022-03-14 03:46:15.840025,end_send_SMP_0x03
Master,2022-03-14 03:46:15.900953,recv_SMP_0x03
Master,2022-03-14 03:46:15.907313,end_recv_SMP_0x03
Master,2022-03-14 03:46:15.911046,send_SMP_0x04
Master,2022-03-14 03:46:15.911539,end_send_SMP_0x04
Slave,2022-03-14 03:46:16.022746,recv_SMP_0x04
Slave,2022-03-14 03:46:16.037771,end_recv_SMP_0x04
Slave,2022-03-14 03:46:16.039102,send_SMP_0x04
Slave,2022-03-14 03:46:16.041820,end_send_SMP_0x04
Master,2022-03-14 03:46:16.046967,recv_SMP_0x04
Master,2022-03-14 03:46:16.057161,end_recv_SMP_0x04
Master,2022-03-14 03:46:16.059646,send_SMP_0x03
Master,2022-03-14 03:46:16.150986,end_send_SMP_0x03
Slave,2022-03-14 03:46:16.221054,recv_SMP_0x03
Slave,2022-03-14 03:46:16.229837,end_recv_SMP_0x03
Slave,2022-03-14 03:46:16.231771,send_SMP_0x03
Slave,2022-03-14 03:46:16.239806,end_send_SMP_0x03
Master,2022-03-14 03:46:16.356987,recv_SMP_0x03
Master,2022-03-14 03:46:16.360989,end_recv_SMP_0x03
Master,2022-03-14 03:46:16.363965,send_SMP_0x04
Master,2022-03-14 03:46:16.366266,end_send_SMP_0x04
Slave,2022-03-14 03:46:16.380784,recv_SMP_0x04
Slave,2022-03-14 03:46:16.395861,end_recv_SMP_0x04
Slave,2022-03-14 03:46:16.397767,send_SMP_0x04
Slave,2022-03-14 03:46:16.399837,end_send_SMP_0x04
Master,2022-03-14 03:46:16.504075,recv_SMP_0x04
Master,2022-03-14 03:46:16.553019,end_recv_SMP_0x04
Master,2022-03-14 03:46:16.558157,send_SMP_0x03
Master,2022-03-14 03:46:16.562445,end_send_SMP_0x03
Slave,2022-03-14 03:46:16.570785,recv_SMP_0x03
Slave,2022-03-14 03:46:16.579860,end_recv_SMP_0x03
Slave,2022-03-14 03:46:16.582006,send_SMP_0x03
Slave,2022-03-14 03:46:16.589849,end_send_SMP_0x03
Master,2022-03-14 03:46:16.707880,recv_SMP_0x03
Master,2022-03-14 03:46:16.711928,end_recv_SMP_0x03
Master,2022-03-14 03:46:16.713981,send_SMP_0x04
Master,2022-03-14 03:46:16.716213,end_send_SMP_0x04
Slave,2022-03-14 03:46:16.730902,recv_SMP_0x04
Slave,2022-03-14 03:46:16.745816,end_recv_SMP_0x04
Slave,2022-03-14 03:46:16.748182,send_SMP_0x04
Slave,2022-03-14 03:46:16.750075,end_send_SMP_0x04
Master,2022-03-14 03:46:16.854065,recv_SMP_0x04
Master,2022-03-14 03:46:16.903016,end_recv_SMP_0x04
Master,2022-03-14 03:46:16.907406,send_SMP_0x03
Master,2022-03-14 03:46:16.910237,end_send_SMP_0x03
Slave,2022-03-14 03:46:16.921121,recv_SMP_0x03
Slave,2022-03-14 03:46:16.930573,end_recv_SMP_0x03
Slave,2022-03-14 03:46:16.934437,send_SMP_0x03
Slave,2022-03-14 03:46:16.940371,end_send_SMP_0x03
Master,2022-03-14 03:46:17.057036,recv_SMP_0x03
Master,2022-03-14 03:46:17.061007,end_recv_SMP_0x03
Master,2022-03-14 03:46:17.063628,send_SMP_0x04
Master,2022-03-14 03:46:17.066199,end_send_SMP_0x04
Slave,2022-03-14 03:46:17.080842,recv_SMP_0x04
Slave,2022-03-14 03:46:17.095822,end_recv_SMP_0x04
Slave,2022-03-14 03:46:17.100591,send_SMP_0x04
Slave,2022-03-14 03:46:17.108465,end_send_SMP_0x04
Master,2022-03-14 03:46:17.204007,recv_SMP_0x04
Master,2022-03-14 03:46:17.253147,end_recv_SMP_0x04
Master,2022-03-14 03:46:17.255924,send_SMP_0x03
Master,2022-03-14 03:46:17.259072,end_send_SMP_0x03
Slave,2022-03-14 03:46:17.271935,recv_SMP_0x03
Slave,2022-03-14 03:46:17.279833,end_recv_SMP_0x03
Slave,2022-03-14 03:46:17.281807,send_SMP_0x03
Slave,2022-03-14 03:46:17.289835,end_send_SMP_0x03
Master,2022-03-14 03:46:17.407529,recv_SMP_0x03
Master,2022-03-14 03:46:17.411058,end_recv_SMP_0x03
Master,2022-03-14 03:46:17.417048,send_SMP_0x04
Master,2022-03-14 03:46:17.417606,end_send_SMP_0x04
Slave,2022-03-14 03:46:17.430863,recv_SMP_0x04
Slave,2022-03-14 03:46:17.445811,end_recv_SMP_0x04
Slave,2022-03-14 03:46:17.447844,send_SMP_0x04
Slave,2022-03-14 03:46:17.449873,end_send_SMP_0x04
Master,2022-03-14 03:46:17.554008,recv_SMP_0x04
Master,2022-03-14 03:46:17.603083,end_recv_SMP_0x04
Master,2022-03-14 03:46:17.607550,send_SMP_0x03
Master,2022-03-14 03:46:17.611321,end_send_SMP_0x03
Slave,2022-03-14 03:46:17.621430,recv_SMP_0x03
Slave,2022-03-14 03:46:17.629826,end_recv_SMP_0x03
Slave,2022-03-14 03:46:17.631864,send_SMP_0x03
Slave,2022-03-14 03:46:17.640774,end_send_SMP_0x03
Master,2022-03-14 03:46:17.757257,recv_SMP_0x03
Master,2022-03-14 03:46:17.763243,end_recv_SMP_0x03
Master,2022-03-14 03:46:17.764371,send_SMP_0x04
Master,2022-03-14 03:46:17.769726,end_send_SMP_0x04
Slave,2022-03-14 03:46:17.780944,recv_SMP_0x04
Slave,2022-03-14 03:46:17.797892,end_recv_SMP_0x04
Slave,2022-03-14 03:46:17.801455,send_SMP_0x04
Slave,2022-03-14 03:46:17.803226,end_send_SMP_0x04
Master,2022-03-14 03:46:17.904263,recv_SMP_0x04
Master,2022-03-14 03:46:17.953011,end_recv_SMP_0x04
Master,2022-03-14 03:46:17.955047,send_SMP_0x03
Master,2022-03-14 03:46:17.959245,end_send_SMP_0x03
Slave,2022-03-14 03:46:17.970812,recv_SMP_0x03
Slave,2022-03-14 03:46:17.986549,end_recv_SMP_0x03
Slave,2022-03-14 03:46:17.989360,send_SMP_0x03
Slave,2022-03-14 03:46:17.991429,end_send_SMP_0x03
Master,2022-03-14 03:46:18.107010,recv_SMP_0x03
Master,2022-03-14 03:46:18.111116,end_recv_SMP_0x03
Master,2022-03-14 03:46:18.114205,send_SMP_0x04
Master,2022-03-14 03:46:18.116041,end_send_SMP_0x04
Slave,2022-03-14 03:46:18.130811,recv_SMP_0x04
Slave,2022-03-14 03:46:18.146018,end_recv_SMP_0x04
Slave,2022-03-14 03:46:18.148194,send_SMP_0x04
Slave,2022-03-14 03:46:18.149863,end_send_SMP_0x04
Master,2022-03-14 03:46:18.254085,recv_SMP_0x04
Master,2022-03-14 03:46:18.352990,end_recv_SMP_0x04
Master,2022-03-14 03:46:18.355010,send_SMP_0x03
Master,2022-03-14 03:46:18.359130,end_send_SMP_0x03
Slave,2022-03-14 03:46:18.372801,recv_SMP_0x0D
Master,2022-03-14 03:46:18.439708,recv_SMP_0x03
Slave,2022-03-14 03:46:18.447916,end_recv_SMP_0x0D
Master,2022-03-14 03:46:18.448941,end_recv_SMP_0x03
Master,2022-03-14 03:46:18.451171,send_SMP_0x04
Slave,2022-03-14 03:46:18.452786,send_SMP_0x0D
Master,2022-03-14 03:46:18.453132,end_send_SMP_0x04
Slave,2022-03-14 03:46:18.454809,end_send_SMP_0x0D
Master,2022-03-14 03:46:18.660037,recv_SMP_0x04
Master,2022-03-14 03:46:18.699022,end_recv_SMP_0x04
Master,2022-03-14 03:46:18.701184,send_SMP_0x0D
Master,2022-03-14 03:46:18.704820,end_send_SMP_0x0D
Slave,2022-03-14 03:46:18.854774,send_SMP_0x0F
Slave,2022-03-14 03:46:18.856854,end_send_SMP_0x0F
Master,2022-03-14 03:46:18.858007,recv_SMP_0x0D
Slave,2022-03-14 03:46:18.859835,send_SMP_0x08
Slave,2022-03-14 03:46:18.861816,end_send_SMP_0x08
Slave,2022-03-14 03:46:18.863858,send_SMP_0x09
Slave,2022-03-14 03:46:18.865861,end_send_SMP_0x09
Slave,2022-03-14 03:46:18.868790,send_SMP_0x0A
Master,2022-03-14 03:46:18.903269,end_recv_SMP_0x0D
Slave,2022-03-14 03:46:18.909870,end_send_SMP_0x0A
Master,2022-03-14 03:46:19.133013,recv_SMP_0x0F
Master,2022-03-14 03:46:19.135484,end_recv_SMP_0x0F
Master,2022-03-14 03:46:19.400980,recv_SMP_0x08
Master,2022-03-14 03:46:19.404112,end_recv_SMP_0x08
Master,2022-03-14 03:46:19.429097,recv_SMP_0x09
Slave,2022-03-14 03:46:19.440776,recv_SMP_0x0F
Slave,2022-03-14 03:46:19.444076,end_recv_SMP_0x0F
Slave,2022-03-14 03:46:19.476897,recv_SMP_0x08
Slave,2022-03-14 03:46:19.482858,end_recv_SMP_0x08
Slave,2022-03-14 03:46:19.504932,recv_SMP_0x09
Master,2022-03-14 03:46:19.588106,end_recv_SMP_0x09
Master,2022-03-14 03:46:19.611279,recv_SMP_0x0A
Master,2022-03-14 03:46:19.616446,end_recv_SMP_0x0A
Master,2022-03-14 03:46:19.630921,send_SMP_0x0F
Master,2022-03-14 03:46:19.634051,end_send_SMP_0x0F
Master,2022-03-14 03:46:19.636514,send_SMP_0x08
Master,2022-03-14 03:46:19.638110,end_send_SMP_0x08
Master,2022-03-14 03:46:19.643855,send_SMP_0x09
Master,2022-03-14 03:46:19.647568,end_send_SMP_0x09
Master,2022-03-14 03:46:19.653324,send_SMP_0x0A
Slave,2022-03-14 03:46:19.675142,end_recv_SMP_0x09
