device,time,OpCode
Master,2022-03-16 01:05:32.096742,end_send_SMP_0x03
Slave,2022-03-16 01:05:32.262620,recv_SMP_0x03
Master,2022-03-16 01:05:32.270783,recv_SMP_0x03
Slave,2022-03-16 01:05:32.271559,end_recv_SMP_0x03
Slave,2022-03-16 01:05:32.273568,send_SMP_0x03
Master,2022-03-16 01:05:32.276741,end_recv_SMP_0x03
Master,2022-03-16 01:05:32.278745,send_SMP_0x04
Master,2022-03-16 01:05:32.284917,end_send_SMP_0x04
Slave,2022-03-16 01:05:32.286581,end_send_SMP_0x03
Master,2022-03-16 01:05:32.365870,recv_SMP_0x04
Slave,2022-03-16 01:05:32.367595,recv_SMP_0x04
Slave,2022-03-16 01:05:32.388502,end_recv_SMP_0x04
Master,2022-03-16 01:05:32.388865,end_recv_SMP_0x04
Slave,2022-03-16 01:05:32.390510,send_SMP_0x04
Master,2022-03-16 01:05:32.390854,send_SMP_0x03
Slave,2022-03-16 01:05:32.392598,end_send_SMP_0x04
Master,2022-03-16 01:05:32.396715,end_send_SMP_0x03
Slave,2022-03-16 01:05:32.562593,recv_SMP_0x03
Master,2022-03-16 01:05:32.569826,recv_SMP_0x03
Slave,2022-03-16 01:05:32.571621,end_recv_SMP_0x03
Slave,2022-03-16 01:05:32.573629,send_SMP_0x03
Master,2022-03-16 01:05:32.576759,end_recv_SMP_0x03
Master,2022-03-16 01:05:32.578703,send_SMP_0x04
Master,2022-03-16 01:05:32.584772,end_send_SMP_0x04
Slave,2022-03-16 01:05:32.586531,end_send_SMP_0x03
Master,2022-03-16 01:05:32.715780,recv_SMP_0x04
Slave,2022-03-16 01:05:32.717620,recv_SMP_0x04
Slave,2022-03-16 01:05:32.738500,end_recv_SMP_0x04
Master,2022-03-16 01:05:32.739170,end_recv_SMP_0x04
Slave,2022-03-16 01:05:32.741231,send_SMP_0x04
Master,2022-03-16 01:05:32.741902,send_SMP_0x03
Slave,2022-03-16 01:05:32.743614,end_send_SMP_0x04
Master,2022-03-16 01:05:32.745885,end_send_SMP_0x03
Slave,2022-03-16 01:05:32.912566,recv_SMP_0x03
Master,2022-03-16 01:05:32.919743,recv_SMP_0x03
Slave,2022-03-16 01:05:32.921588,end_recv_SMP_0x03
Slave,2022-03-16 01:05:32.923590,send_SMP_0x03
Master,2022-03-16 01:05:32.926718,end_recv_SMP_0x03
Master,2022-03-16 01:05:32.928705,send_SMP_0x04
Master,2022-03-16 01:05:32.934069,end_send_SMP_0x04
Slave,2022-03-16 01:05:32.936719,end_send_SMP_0x03
Master,2022-03-16 01:05:33.016036,recv_SMP_0x04
Slave,2022-03-16 01:05:33.018439,recv_SMP_0x04
Slave,2022-03-16 01:05:33.038028,end_recv_SMP_0x04
Master,2022-03-16 01:05:33.038424,end_recv_SMP_0x04
Slave,2022-03-16 01:05:33.039608,send_SMP_0x04
Master,2022-03-16 01:05:33.040122,send_SMP_0x03
Slave,2022-03-16 01:05:33.043625,end_send_SMP_0x04
Master,2022-03-16 01:05:33.045987,end_send_SMP_0x03
Slave,2022-03-16 01:05:33.212599,recv_SMP_0x03
Master,2022-03-16 01:05:33.219885,recv_SMP_0x03
Slave,2022-03-16 01:05:33.221596,end_recv_SMP_0x03
Slave,2022-03-16 01:05:33.224958,send_SMP_0x03
Master,2022-03-16 01:05:33.226767,end_recv_SMP_0x03
Master,2022-03-16 01:05:33.228329,send_SMP_0x04
Master,2022-03-16 01:05:33.234510,end_send_SMP_0x04
Slave,2022-03-16 01:05:33.236596,end_send_SMP_0x03
Master,2022-03-16 01:05:33.315844,recv_SMP_0x04
Slave,2022-03-16 01:05:33.317617,recv_SMP_0x04
Slave,2022-03-16 01:05:33.337603,end_recv_SMP_0x04
Master,2022-03-16 01:05:33.340885,end_recv_SMP_0x04
Slave,2022-03-16 01:05:33.341260,send_SMP_0x04
Master,2022-03-16 01:05:33.341533,send_SMP_0x03
Slave,2022-03-16 01:05:33.346420,end_send_SMP_0x04
Master,2022-03-16 01:05:33.352629,end_send_SMP_0x03
Slave,2022-03-16 01:05:33.512591,recv_SMP_0x03
Master,2022-03-16 01:05:33.520049,recv_SMP_0x03
Slave,2022-03-16 01:05:33.521583,end_recv_SMP_0x03
Slave,2022-03-16 01:05:33.523633,send_SMP_0x03
Master,2022-03-16 01:05:33.526979,end_recv_SMP_0x03
Master,2022-03-16 01:05:33.527782,send_SMP_0x04
Master,2022-03-16 01:05:33.533818,end_send_SMP_0x04
Slave,2022-03-16 01:05:33.535615,end_send_SMP_0x03
Master,2022-03-16 01:05:33.665845,recv_SMP_0x04
Slave,2022-03-16 01:05:33.667655,recv_SMP_0x04
Slave,2022-03-16 01:05:33.687620,end_recv_SMP_0x04
Master,2022-03-16 01:05:33.688150,end_recv_SMP_0x04
Slave,2022-03-16 01:05:33.689591,send_SMP_0x04
Master,2022-03-16 01:05:33.689945,send_SMP_0x03
Slave,2022-03-16 01:05:33.691591,end_send_SMP_0x04
Master,2022-03-16 01:05:33.695811,end_send_SMP_0x03
Slave,2022-03-16 01:05:33.862598,recv_SMP_0x03
Master,2022-03-16 01:05:33.869764,recv_SMP_0x03
Slave,2022-03-16 01:05:33.872600,end_recv_SMP_0x03
Slave,2022-03-16 01:05:33.873893,send_SMP_0x03
Master,2022-03-16 01:05:33.877096,end_recv_SMP_0x03
Master,2022-03-16 01:05:33.878717,send_SMP_0x04
Master,2022-03-16 01:05:33.883911,end_send_SMP_0x04
Slave,2022-03-16 01:05:33.885683,end_send_SMP_0x03
Master,2022-03-16 01:05:33.965813,recv_SMP_0x04
Slave,2022-03-16 01:05:33.967582,recv_SMP_0x04
Slave,2022-03-16 01:05:33.987590,end_recv_SMP_0x04
Master,2022-03-16 01:05:33.987996,end_recv_SMP_0x04
Slave,2022-03-16 01:05:33.989627,send_SMP_0x04
Master,2022-03-16 01:05:33.989950,send_SMP_0x03
Slave,2022-03-16 01:05:33.991598,end_send_SMP_0x04
Master,2022-03-16 01:05:33.995877,end_send_SMP_0x03
Slave,2022-03-16 01:05:34.214608,recv_SMP_0x0D
Master,2022-03-16 01:05:34.220798,recv_SMP_0x03
Master,2022-03-16 01:05:34.231808,end_recv_SMP_0x03
Master,2022-03-16 01:05:34.237206,send_SMP_0x04
Master,2022-03-16 01:05:34.240913,end_send_SMP_0x04
Master,2022-03-16 01:05:34.284749,recv_SMP_0x04
Slave,2022-03-16 01:05:34.291595,end_recv_SMP_0x0D
Slave,2022-03-16 01:05:34.295645,send_SMP_0x0D
Slave,2022-03-16 01:05:34.297668,end_send_SMP_0x0D
Master,2022-03-16 01:05:34.508906,end_recv_SMP_0x04
Master,2022-03-16 01:05:34.511812,send_SMP_0x0D
Master,2022-03-16 01:05:34.513878,end_send_SMP_0x0D
Master,2022-03-16 01:05:34.657817,recv_SMP_0x0D
Slave,2022-03-16 01:05:34.692600,send_SMP_0x0F
Slave,2022-03-16 01:05:34.694605,end_send_SMP_0x0F
Slave,2022-03-16 01:05:34.699733,send_SMP_0x08
Slave,2022-03-16 01:05:34.701617,end_send_SMP_0x08
Slave,2022-03-16 01:05:34.703669,send_SMP_0x09
Slave,2022-03-16 01:05:34.705634,end_send_SMP_0x09
Slave,2022-03-16 01:05:34.708685,send_SMP_0x0A
Master,2022-03-16 01:05:34.720816,end_recv_SMP_0x0D
Slave,2022-03-16 01:05:34.788348,end_send_SMP_0x0A
Master,2022-03-16 01:05:34.879108,recv_SMP_0x0F
Master,2022-03-16 01:05:34.883470,end_recv_SMP_0x0F
Master,2022-03-16 01:05:34.903552,recv_SMP_0x08
Master,2022-03-16 01:05:34.909209,end_recv_SMP_0x08
Master,2022-03-16 01:05:34.935023,recv_SMP_0x09
Slave,2022-03-16 01:05:35.182613,recv_SMP_0x0F
Slave,2022-03-16 01:05:35.186591,end_recv_SMP_0x0F
Slave,2022-03-16 01:05:35.204622,recv_SMP_0x08
Slave,2022-03-16 01:05:35.214882,end_recv_SMP_0x08
Slave,2022-03-16 01:05:35.228584,recv_SMP_0x09
Master,2022-03-16 01:05:35.242792,end_recv_SMP_0x09
Master,2022-03-16 01:05:35.257800,recv_SMP_0x0A
Master,2022-03-16 01:05:35.264788,end_recv_SMP_0x0A
Master,2022-03-16 01:05:35.279749,send_SMP_0x0F
Master,2022-03-16 01:05:35.283434,end_send_SMP_0x0F
Master,2022-03-16 01:05:35.290778,send_SMP_0x08
Master,2022-03-16 01:05:35.292825,end_send_SMP_0x08
Master,2022-03-16 01:05:35.294878,send_SMP_0x09
Master,2022-03-16 01:05:35.297908,end_send_SMP_0x09
Master,2022-03-16 01:05:35.300748,send_SMP_0x0A
Master,2022-03-16 01:05:35.344831,end_send_SMP_0x0A
Slave,2022-03-16 01:05:35.374821,end_recv_SMP_0x09
Slave,2022-03-16 01:05:35.392913,recv_SMP_0x0A
Slave,2022-03-16 01:05:35.399407,end_recv_SMP_0x0A
Slave,2022-03-16 01:05:41.272741,send_SMP_0x0B
Slave,2022-03-16 01:05:41.283785,end_send_SMP_0x0B
Slave,2022-03-16 01:05:41.431715,recv_SMP_0x01
Slave,2022-03-16 01:05:41.446712,end_recv_SMP_0x01
Slave,2022-03-16 01:05:41.448701,send_SMP_0x02
Slave,2022-03-16 01:05:41.450725,end_send_SMP_0x02
Master,2022-03-16 01:05:41.509888,recv_SMP_0x0B
Master,2022-03-16 01:05:41.514960,end_recv_SMP_0x0B
Master,2022-03-16 01:05:41.519055,send_SMP_0x01
Master,2022-03-16 01:05:41.522982,end_send_SMP_0x01
Slave,2022-03-16 01:05:41.638755,recv_SMP_0x0C
Master,2022-03-16 01:05:41.647325,recv_SMP_0x02
Slave,2022-03-16 01:05:41.654796,end_recv_SMP_0x0C
Slave,2022-03-16 01:05:41.656781,send_SMP_0x0C
Slave,2022-03-16 01:05:41.659692,end_send_SMP_0x0C
Master,2022-03-16 01:05:41.667994,end_recv_SMP_0x02
Master,2022-03-16 01:05:41.669973,send_SMP_0x0C
Master,2022-03-16 01:05:41.671894,end_send_SMP_0x0C
Master,2022-03-16 01:05:41.823905,recv_SMP_0x0C
Master,2022-03-16 01:05:41.875961,end_recv_SMP_0x0C
Master,2022-03-16 01:05:41.881329,send_SMP_0x03
Slave,2022-03-16 01:05:41.888762,recv_SMP_0x03
Master,2022-03-16 01:05:41.891014,end_send_SMP_0x03
Slave,2022-03-16 01:05:41.897768,end_recv_SMP_0x03
Slave,2022-03-16 01:05:41.899764,send_SMP_0x03
Slave,2022-03-16 01:05:41.915100,end_send_SMP_0x03
Slave,2022-03-16 01:05:42.001891,recv_SMP_0x04
Slave,2022-03-16 01:05:42.022726,end_recv_SMP_0x04
Slave,2022-03-16 01:05:42.024726,send_SMP_0x04
Slave,2022-03-16 01:05:42.026734,end_send_SMP_0x04
Slave,2022-03-16 01:05:42.188764,recv_SMP_0x03
Slave,2022-03-16 01:05:42.197854,end_recv_SMP_0x03
Slave,2022-03-16 01:05:42.199717,send_SMP_0x03
Slave,2022-03-16 01:05:42.213694,end_send_SMP_0x03
Master,2022-03-16 01:05:42.274870,recv_SMP_0x03
Master,2022-03-16 01:05:42.280210,end_recv_SMP_0x03
Master,2022-03-16 01:05:42.282955,send_SMP_0x04
Master,2022-03-16 01:05:42.287895,end_send_SMP_0x04
Slave,2022-03-16 01:05:42.294692,recv_SMP_0x04
Slave,2022-03-16 01:05:42.315718,end_recv_SMP_0x04
Slave,2022-03-16 01:05:42.316808,send_SMP_0x04
Slave,2022-03-16 01:05:42.319697,end_send_SMP_0x04
Master,2022-03-16 01:05:42.324893,recv_SMP_0x04
Master,2022-03-16 01:05:42.476946,end_recv_SMP_0x04
Master,2022-03-16 01:05:42.479976,send_SMP_0x03
Slave,2022-03-16 01:05:42.488764,recv_SMP_0x03
Master,2022-03-16 01:05:42.491472,end_send_SMP_0x03
Slave,2022-03-16 01:05:42.497812,end_recv_SMP_0x03
Slave,2022-03-16 01:05:42.499823,send_SMP_0x03
Slave,2022-03-16 01:05:42.513713,end_send_SMP_0x03
Master,2022-03-16 01:05:42.575051,recv_SMP_0x03
Master,2022-03-16 01:05:42.580979,end_recv_SMP_0x03
Master,2022-03-16 01:05:42.583390,send_SMP_0x04
Master,2022-03-16 01:05:42.588088,end_send_SMP_0x04
Slave,2022-03-16 01:05:42.595578,recv_SMP_0x04
Slave,2022-03-16 01:05:42.615665,end_recv_SMP_0x04
Slave,2022-03-16 01:05:42.618447,send_SMP_0x04
Slave,2022-03-16 01:05:42.619725,end_send_SMP_0x04
Master,2022-03-16 01:05:42.726948,recv_SMP_0x04
Slave,2022-03-16 01:05:42.788784,recv_SMP_0x03
Master,2022-03-16 01:05:42.791145,end_recv_SMP_0x04
Master,2022-03-16 01:05:42.795932,send_SMP_0x03
Slave,2022-03-16 01:05:42.797956,end_recv_SMP_0x03
Slave,2022-03-16 01:05:42.801891,send_SMP_0x03
Master,2022-03-16 01:05:42.805899,end_send_SMP_0x03
Slave,2022-03-16 01:05:42.813689,end_send_SMP_0x03
Master,2022-03-16 01:05:42.888223,recv_SMP_0x03
Slave,2022-03-16 01:05:42.894740,recv_SMP_0x04
Master,2022-03-16 01:05:42.898015,end_recv_SMP_0x03
Master,2022-03-16 01:05:42.898932,send_SMP_0x04
Master,2022-03-16 01:05:42.899973,end_send_SMP_0x04
Slave,2022-03-16 01:05:42.914814,end_recv_SMP_0x04
Slave,2022-03-16 01:05:42.916825,send_SMP_0x04
Slave,2022-03-16 01:05:42.919716,end_send_SMP_0x04
Master,2022-03-16 01:05:43.026974,recv_SMP_0x04
Slave,2022-03-16 01:05:43.088743,recv_SMP_0x03
Master,2022-03-16 01:05:43.091010,end_recv_SMP_0x04
Master,2022-03-16 01:05:43.095904,send_SMP_0x03
Slave,2022-03-16 01:05:43.097794,end_recv_SMP_0x03
Slave,2022-03-16 01:05:43.101226,send_SMP_0x03
Master,2022-03-16 01:05:43.106485,end_send_SMP_0x03
Slave,2022-03-16 01:05:43.112873,end_send_SMP_0x03
Master,2022-03-16 01:05:43.187961,recv_SMP_0x03
Slave,2022-03-16 01:05:43.194762,recv_SMP_0x04
Master,2022-03-16 01:05:43.196955,end_recv_SMP_0x03
Master,2022-03-16 01:05:43.198496,send_SMP_0x04
Master,2022-03-16 01:05:43.201578,end_send_SMP_0x04
Slave,2022-03-16 01:05:43.214766,end_recv_SMP_0x04
Slave,2022-03-16 01:05:43.216790,send_SMP_0x04
Slave,2022-03-16 01:05:43.218846,end_send_SMP_0x04
Master,2022-03-16 01:05:43.326953,recv_SMP_0x04
Slave,2022-03-16 01:05:43.388759,recv_SMP_0x03
Master,2022-03-16 01:05:43.391164,end_recv_SMP_0x04
Master,2022-03-16 01:05:43.397125,send_SMP_0x03
Slave,2022-03-16 01:05:43.398732,end_recv_SMP_0x03
Slave,2022-03-16 01:05:43.399797,send_SMP_0x03
Master,2022-03-16 01:05:43.405078,end_send_SMP_0x03
Slave,2022-03-16 01:05:43.412854,end_send_SMP_0x03
Master,2022-03-16 01:05:43.489016,recv_SMP_0x03
Slave,2022-03-16 01:05:43.494741,recv_SMP_0x04
Master,2022-03-16 01:05:43.499083,end_recv_SMP_0x03
Master,2022-03-16 01:05:43.500226,send_SMP_0x04
Master,2022-03-16 01:05:43.504438,end_send_SMP_0x04
Slave,2022-03-16 01:05:43.514830,end_recv_SMP_0x04
Slave,2022-03-16 01:05:43.516738,send_SMP_0x04
Slave,2022-03-16 01:05:43.518804,end_send_SMP_0x04
Master,2022-03-16 01:05:43.627010,recv_SMP_0x04
Slave,2022-03-16 01:05:43.688735,recv_SMP_0x03
Master,2022-03-16 01:05:43.690980,end_recv_SMP_0x04
Master,2022-03-16 01:05:43.695912,send_SMP_0x03
Slave,2022-03-16 01:05:43.698753,end_recv_SMP_0x03
Slave,2022-03-16 01:05:43.699799,send_SMP_0x03
Master,2022-03-16 01:05:43.705014,end_send_SMP_0x03
Slave,2022-03-16 01:05:43.713012,end_send_SMP_0x03
Master,2022-03-16 01:05:43.788114,recv_SMP_0x03
Slave,2022-03-16 01:05:43.793950,recv_SMP_0x04
Master,2022-03-16 01:05:43.795340,end_recv_SMP_0x03
Master,2022-03-16 01:05:43.798803,send_SMP_0x04
Master,2022-03-16 01:05:43.800975,end_send_SMP_0x04
Slave,2022-03-16 01:05:43.815653,end_recv_SMP_0x04
Slave,2022-03-16 01:05:43.817028,send_SMP_0x04
Slave,2022-03-16 01:05:43.821555,end_send_SMP_0x04
Master,2022-03-16 01:05:43.927884,recv_SMP_0x04
Slave,2022-03-16 01:05:43.988819,recv_SMP_0x03
Master,2022-03-16 01:05:43.991031,end_recv_SMP_0x04
Master,2022-03-16 01:05:43.996686,send_SMP_0x03
Slave,2022-03-16 01:05:44.001402,end_recv_SMP_0x03
Slave,2022-03-16 01:05:44.002074,send_SMP_0x03
Master,2022-03-16 01:05:44.006514,end_send_SMP_0x03
Slave,2022-03-16 01:05:44.013889,end_send_SMP_0x03
Master,2022-03-16 01:05:44.087977,recv_SMP_0x03
Slave,2022-03-16 01:05:44.094744,recv_SMP_0x04
Master,2022-03-16 01:05:44.095098,end_recv_SMP_0x03
Master,2022-03-16 01:05:44.099142,send_SMP_0x04
Master,2022-03-16 01:05:44.104019,end_send_SMP_0x04
Slave,2022-03-16 01:05:44.116511,end_recv_SMP_0x04
Slave,2022-03-16 01:05:44.117977,send_SMP_0x04
Slave,2022-03-16 01:05:44.118724,end_send_SMP_0x04
Master,2022-03-16 01:05:44.226926,recv_SMP_0x04
Slave,2022-03-16 01:05:44.288961,recv_SMP_0x03
Master,2022-03-16 01:05:44.291011,end_recv_SMP_0x04
Master,2022-03-16 01:05:44.295943,send_SMP_0x03
Slave,2022-03-16 01:05:44.298741,end_recv_SMP_0x03
Slave,2022-03-16 01:05:44.300095,send_SMP_0x03
Master,2022-03-16 01:05:44.305101,end_send_SMP_0x03
Slave,2022-03-16 01:05:44.312748,end_send_SMP_0x03
Master,2022-03-16 01:05:44.387907,recv_SMP_0x03
Slave,2022-03-16 01:05:44.393873,recv_SMP_0x04
Master,2022-03-16 01:05:44.394242,end_recv_SMP_0x03
Master,2022-03-16 01:05:44.397949,send_SMP_0x04
Master,2022-03-16 01:05:44.400127,end_send_SMP_0x04
Slave,2022-03-16 01:05:44.416244,end_recv_SMP_0x04
Slave,2022-03-16 01:05:44.423874,send_SMP_0x04
Slave,2022-03-16 01:05:44.426698,end_send_SMP_0x04
Master,2022-03-16 01:05:44.526938,recv_SMP_0x04
Slave,2022-03-16 01:05:44.588834,recv_SMP_0x03
Master,2022-03-16 01:05:44.591655,end_recv_SMP_0x04
Master,2022-03-16 01:05:44.596093,send_SMP_0x03
Slave,2022-03-16 01:05:44.597784,end_recv_SMP_0x03
Slave,2022-03-16 01:05:44.599797,send_SMP_0x03
Master,2022-03-16 01:05:44.604944,end_send_SMP_0x03
Slave,2022-03-16 01:05:44.612766,end_send_SMP_0x03
Master,2022-03-16 01:05:44.689135,recv_SMP_0x03
Slave,2022-03-16 01:05:44.694780,recv_SMP_0x04
Master,2022-03-16 01:05:44.695601,end_recv_SMP_0x03
Master,2022-03-16 01:05:44.699946,send_SMP_0x04
Master,2022-03-16 01:05:44.701731,end_send_SMP_0x04
Slave,2022-03-16 01:05:44.714961,end_recv_SMP_0x04
Slave,2022-03-16 01:05:44.719953,send_SMP_0x04
Slave,2022-03-16 01:05:44.724232,end_send_SMP_0x04
Master,2022-03-16 01:05:44.826900,recv_SMP_0x04
Slave,2022-03-16 01:05:44.889743,recv_SMP_0x03
Master,2022-03-16 01:05:44.894077,end_recv_SMP_0x04
Master,2022-03-16 01:05:44.898096,send_SMP_0x03
Slave,2022-03-16 01:05:44.899842,end_recv_SMP_0x03
Slave,2022-03-16 01:05:44.900710,send_SMP_0x03
Master,2022-03-16 01:05:44.905027,end_send_SMP_0x03
Slave,2022-03-16 01:05:44.912812,end_send_SMP_0x03
Master,2022-03-16 01:05:44.987911,recv_SMP_0x03
Slave,2022-03-16 01:05:44.994767,recv_SMP_0x04
Master,2022-03-16 01:05:44.995163,end_recv_SMP_0x03
Master,2022-03-16 01:05:44.998235,send_SMP_0x04
Master,2022-03-16 01:05:44.999012,end_send_SMP_0x04
Slave,2022-03-16 01:05:45.015997,end_recv_SMP_0x04
Slave,2022-03-16 01:05:45.016534,send_SMP_0x04
Slave,2022-03-16 01:05:45.019940,end_send_SMP_0x04
Master,2022-03-16 01:05:45.126938,recv_SMP_0x04
Slave,2022-03-16 01:05:45.240797,recv_SMP_0x0D
Master,2022-03-16 01:05:45.241222,end_recv_SMP_0x04
Master,2022-03-16 01:05:45.247072,send_SMP_0x03
Master,2022-03-16 01:05:45.262985,end_send_SMP_0x03
Master,2022-03-16 01:05:45.307023,recv_SMP_0x03
Master,2022-03-16 01:05:45.316005,end_recv_SMP_0x03
Slave,2022-03-16 01:05:45.319057,end_recv_SMP_0x0D
Master,2022-03-16 01:05:45.319742,send_SMP_0x04
Master,2022-03-16 01:05:45.320763,end_send_SMP_0x04
Slave,2022-03-16 01:05:45.322179,send_SMP_0x0D
Slave,2022-03-16 01:05:45.324746,end_send_SMP_0x0D
Master,2022-03-16 01:05:45.579022,recv_SMP_0x04
Master,2022-03-16 01:05:45.734111,end_recv_SMP_0x04
Master,2022-03-16 01:05:45.752012,send_SMP_0x0D
Master,2022-03-16 01:05:45.758965,end_send_SMP_0x0D
Slave,2022-03-16 01:05:45.768747,send_SMP_0x0F
Slave,2022-03-16 01:05:45.772867,end_send_SMP_0x0FI: start_enc_rsp_send
Slave,2022-03-16 01:05:45.775814,send_SMP_0x08
Slave,2022-03-16 01:05:45.777811,end_send_SMP_0x08
Slave,2022-03-16 01:05:45.779805,send_SMP_0x09
Slave,2022-03-16 01:05:45.781843,end_send_SMP_0x09
Slave,2022-03-16 01:05:45.784841,send_SMP_0x0A
Master,2022-03-16 01:05:45.785167,recv_SMP_0x0D
Slave,2022-03-16 01:05:45.821809,end_send_SMP_0x0A
Master,2022-03-16 01:05:45.837481,end_recv_SMP_0x0D
