device,time,OpCode
Slave,2022-03-14 03:47:55.921025,send_SMP_0x03
Slave,2022-03-14 03:47:55.930508,end_send_SMP_0x03
Master,2022-03-14 03:47:55.931023,end_recv_SMP_0x04
Master,2022-03-14 03:47:55.937072,send_SMP_0x03
Master,2022-03-14 03:47:55.945062,end_send_SMP_0x03
Slave,2022-03-14 03:47:56.049639,recv_SMP_0x04
Slave,2022-03-14 03:47:56.064494,end_recv_SMP_0x04
Slave,2022-03-14 03:47:56.066460,send_SMP_0x04
Slave,2022-03-14 03:47:56.071375,end_send_SMP_0x04
Master,2022-03-14 03:47:56.078637,recv_SMP_0x03
Master,2022-03-14 03:47:56.086256,end_recv_SMP_0x03
Master,2022-03-14 03:47:56.167855,send_SMP_0x04
Master,2022-03-14 03:47:56.169865,end_send_SMP_0x04
Slave,2022-03-14 03:47:56.242814,recv_SMP_0x03
Slave,2022-03-14 03:47:56.248463,end_recv_SMP_0x03
Slave,2022-03-14 03:47:56.250528,send_SMP_0x03
Slave,2022-03-14 03:47:56.263362,end_send_SMP_0x03
Master,2022-03-14 03:47:56.274887,recv_SMP_0x04
Master,2022-03-14 03:47:56.369940,end_recv_SMP_0x04
Master,2022-03-14 03:47:56.371442,send_SMP_0x03
Master,2022-03-14 03:47:56.375934,end_send_SMP_0x03
Slave,2022-03-14 03:47:56.399710,recv_SMP_0x04
Slave,2022-03-14 03:47:56.414561,end_recv_SMP_0x04
Slave,2022-03-14 03:47:56.416813,send_SMP_0x04
Slave,2022-03-14 03:47:56.419565,end_send_SMP_0x04
Master,2022-03-14 03:47:56.433265,recv_SMP_0x03
Master,2022-03-14 03:47:56.436428,end_recv_SMP_0x03
Master,2022-03-14 03:47:56.517670,send_SMP_0x04
Master,2022-03-14 03:47:56.520574,end_send_SMP_0x04
Slave,2022-03-14 03:47:56.591922,recv_SMP_0x03
Slave,2022-03-14 03:47:56.598458,end_recv_SMP_0x03
Slave,2022-03-14 03:47:56.601285,send_SMP_0x03
Slave,2022-03-14 03:47:56.610692,end_send_SMP_0x03
Master,2022-03-14 03:47:56.617040,recv_SMP_0x04
Master,2022-03-14 03:47:56.720596,end_recv_SMP_0x04
Master,2022-03-14 03:47:56.724313,send_SMP_0x03
Master,2022-03-14 03:47:56.728503,end_send_SMP_0x03
Slave,2022-03-14 03:47:56.749488,recv_SMP_0x04
Slave,2022-03-14 03:47:56.764500,end_recv_SMP_0x04
Slave,2022-03-14 03:47:56.766685,send_SMP_0x04
Slave,2022-03-14 03:47:56.768828,end_send_SMP_0x04
Master,2022-03-14 03:47:56.778846,recv_SMP_0x03
Master,2022-03-14 03:47:56.785487,end_recv_SMP_0x03
Master,2022-03-14 03:47:56.867398,send_SMP_0x04
Master,2022-03-14 03:47:56.869614,end_send_SMP_0x04
Slave,2022-03-14 03:47:56.939429,recv_SMP_0x03
Slave,2022-03-14 03:47:56.948509,end_recv_SMP_0x03
Slave,2022-03-14 03:47:56.950505,send_SMP_0x03
Slave,2022-03-14 03:47:56.958502,end_send_SMP_0x03
Master,2022-03-14 03:47:56.967624,recv_SMP_0x04
Master,2022-03-14 03:47:57.069905,end_recv_SMP_0x04
Master,2022-03-14 03:47:57.071672,send_SMP_0x03
Master,2022-03-14 03:47:57.076593,end_send_SMP_0x03
Slave,2022-03-14 03:47:57.099527,recv_SMP_0x04
Slave,2022-03-14 03:47:57.114510,end_recv_SMP_0x04
Slave,2022-03-14 03:47:57.116537,send_SMP_0x04
Slave,2022-03-14 03:47:57.118899,end_send_SMP_0x04
Master,2022-03-14 03:47:57.137198,recv_SMP_0x03
Master,2022-03-14 03:47:57.148236,end_recv_SMP_0x03
Master,2022-03-14 03:47:57.217662,send_SMP_0x04
Master,2022-03-14 03:47:57.219673,end_send_SMP_0x04
Slave,2022-03-14 03:47:57.289500,recv_SMP_0x03
Slave,2022-03-14 03:47:57.298540,end_recv_SMP_0x03
Slave,2022-03-14 03:47:57.300514,send_SMP_0x03
Slave,2022-03-14 03:47:57.308706,end_send_SMP_0x03
Master,2022-03-14 03:47:57.317691,recv_SMP_0x04
Master,2022-03-14 03:47:57.419733,end_recv_SMP_0x04
Master,2022-03-14 03:47:57.421605,send_SMP_0x03
Master,2022-03-14 03:47:57.424749,end_send_SMP_0x03
Slave,2022-03-14 03:47:57.449550,recv_SMP_0x04
Slave,2022-03-14 03:47:57.464595,end_recv_SMP_0x04
Slave,2022-03-14 03:47:57.467537,send_SMP_0x04
Slave,2022-03-14 03:47:57.469560,end_send_SMP_0x04
Master,2022-03-14 03:47:57.480329,recv_SMP_0x03
Master,2022-03-14 03:47:57.486965,end_recv_SMP_0x03
Master,2022-03-14 03:47:57.566817,send_SMP_0x04
Master,2022-03-14 03:47:57.570986,end_send_SMP_0x04
Slave,2022-03-14 03:47:57.639577,recv_SMP_0x03
Slave,2022-03-14 03:47:57.648524,end_recv_SMP_0x03
Slave,2022-03-14 03:47:57.650529,send_SMP_0x03
Slave,2022-03-14 03:47:57.660184,end_send_SMP_0x03
Master,2022-03-14 03:47:57.667859,recv_SMP_0x04
Master,2022-03-14 03:47:57.769735,end_recv_SMP_0x04
Master,2022-03-14 03:47:57.770804,send_SMP_0x03
Master,2022-03-14 03:47:57.774839,end_send_SMP_0x03
Slave,2022-03-14 03:47:57.799467,recv_SMP_0x04
Slave,2022-03-14 03:47:57.814499,end_recv_SMP_0x04
Slave,2022-03-14 03:47:57.816830,send_SMP_0x04
Slave,2022-03-14 03:47:57.818691,end_send_SMP_0x04
Master,2022-03-14 03:47:57.828847,recv_SMP_0x03
Master,2022-03-14 03:47:57.835674,end_recv_SMP_0x03
Master,2022-03-14 03:47:57.916814,send_SMP_0x04
Master,2022-03-14 03:47:57.919680,end_send_SMP_0x04
Slave,2022-03-14 03:47:57.989701,recv_SMP_0x03
Slave,2022-03-14 03:47:57.998747,end_recv_SMP_0x03
Slave,2022-03-14 03:47:58.001213,send_SMP_0x03
Slave,2022-03-14 03:47:58.009481,end_send_SMP_0x03
Master,2022-03-14 03:47:58.017920,recv_SMP_0x04
Master,2022-03-14 03:47:58.119737,end_recv_SMP_0x04
Master,2022-03-14 03:47:58.123268,send_SMP_0x03
Master,2022-03-14 03:47:58.125320,end_send_SMP_0x03
Slave,2022-03-14 03:47:58.149654,recv_SMP_0x04
Slave,2022-03-14 03:47:58.164638,end_recv_SMP_0x04
Slave,2022-03-14 03:47:58.169663,send_SMP_0x04
Slave,2022-03-14 03:47:58.175819,end_send_SMP_0x04
Master,2022-03-14 03:47:58.188038,recv_SMP_0x03
Master,2022-03-14 03:47:58.197106,end_recv_SMP_0x03
Master,2022-03-14 03:47:58.267754,send_SMP_0x04
Master,2022-03-14 03:47:58.271561,end_send_SMP_0x04
Slave,2022-03-14 03:47:58.391548,recv_SMP_0x0D
Master,2022-03-14 03:47:58.432784,recv_SMP_0x04
Slave,2022-03-14 03:47:58.466554,end_recv_SMP_0x0D
Slave,2022-03-14 03:47:58.471572,send_SMP_0x0D
Slave,2022-03-14 03:47:58.474117,end_send_SMP_0x0D
Master,2022-03-14 03:47:58.478744,end_recv_SMP_0x04
Master,2022-03-14 03:47:58.483013,send_SMP_0x0D
Master,2022-03-14 03:47:58.485066,end_send_SMP_0x0D
Master,2022-03-14 03:47:58.693808,recv_SMP_0x0D
Master,2022-03-14 03:47:58.836853,end_recv_SMP_0x0D
Slave,2022-03-14 03:47:58.875571,send_SMP_0x0F
Slave,2022-03-14 03:47:58.876776,end_send_SMP_0x0F
Slave,2022-03-14 03:47:58.917181,send_SMP_0x08
Slave,2022-03-14 03:47:58.919652,end_send_SMP_0x08
Slave,2022-03-14 03:47:58.921265,send_SMP_0x09
Slave,2022-03-14 03:47:58.923414,end_send_SMP_0x09
Slave,2022-03-14 03:47:58.926199,send_SMP_0x0A
Slave,2022-03-14 03:47:59.004440,end_send_SMP_0x0A
Master,2022-03-14 03:47:59.066023,recv_SMP_0x0F
Master,2022-03-14 03:47:59.071047,end_recv_SMP_0x0F
Master,2022-03-14 03:47:59.097016,recv_SMP_0x08
Master,2022-03-14 03:47:59.103573,end_recv_SMP_0x08
Master,2022-03-14 03:47:59.130091,recv_SMP_0x09
Slave,2022-03-14 03:47:59.409467,recv_SMP_0x0F
Slave,2022-03-14 03:47:59.425857,end_recv_SMP_0x0F
Slave,2022-03-14 03:47:59.469184,recv_SMP_0x08
Slave,2022-03-14 03:47:59.478142,end_recv_SMP_0x08
Master,2022-03-14 03:47:59.489695,end_recv_SMP_0x09
Slave,2022-03-14 03:47:59.501379,recv_SMP_0x09
Master,2022-03-14 03:47:59.518074,recv_SMP_0x0A
Master,2022-03-14 03:47:59.525639,end_recv_SMP_0x0A
Master,2022-03-14 03:47:59.534117,send_SMP_0x0F
Master,2022-03-14 03:47:59.537666,end_send_SMP_0x0F
Master,2022-03-14 03:47:59.543307,send_SMP_0x08
Master,2022-03-14 03:47:59.547279,end_send_SMP_0x08
Master,2022-03-14 03:47:59.551179,send_SMP_0x09
Master,2022-03-14 03:47:59.554257,end_send_SMP_0x09
Master,2022-03-14 03:47:59.559941,send_SMP_0x0A
Master,2022-03-14 03:47:59.602796,end_send_SMP_0x0A
Slave,2022-03-14 03:47:59.642583,end_recv_SMP_0x09
Slave,2022-03-14 03:47:59.664580,recv_SMP_0x0A
Slave,2022-03-14 03:47:59.672269,end_recv_SMP_0x0A
