device,time,OpCode
Slave,2022-03-14 15:22:53.090439,recv_SMP_0x04
Slave,2022-03-14 15:22:53.128472,end_recv_SMP_0x04
Slave,2022-03-14 15:22:53.130477,send_SMP_0x04
Slave,2022-03-14 15:22:53.132458,end_send_SMP_0x04
Master,2022-03-14 15:22:53.247309,recv_SMP_0x03
Master,2022-03-14 15:22:53.256345,end_recv_SMP_0x03
Master,2022-03-14 15:22:53.258330,send_SMP_0x04
Master,2022-03-14 15:22:53.261310,end_send_SMP_0x04
Slave,2022-03-14 15:22:53.277453,recv_SMP_0x03
Slave,2022-03-14 15:22:53.282435,end_recv_SMP_0x03
Slave,2022-03-14 15:22:53.283439,send_SMP_0x03
Slave,2022-03-14 15:22:53.376479,end_send_SMP_0x03
Master,2022-03-14 15:22:53.399326,recv_SMP_0x04
Master,2022-03-14 15:22:53.417301,end_recv_SMP_0x04
Master,2022-03-14 15:22:53.419335,send_SMP_0x03
Master,2022-03-14 15:22:53.427454,end_send_SMP_0x03
Slave,2022-03-14 15:22:53.440466,recv_SMP_0x04
Slave,2022-03-14 15:22:53.478460,end_recv_SMP_0x04
Slave,2022-03-14 15:22:53.480519,send_SMP_0x04
Slave,2022-03-14 15:22:53.482497,end_send_SMP_0x04
Master,2022-03-14 15:22:53.598075,recv_SMP_0x03
Master,2022-03-14 15:22:53.606377,end_recv_SMP_0x03
Master,2022-03-14 15:22:53.608348,send_SMP_0x04
Master,2022-03-14 15:22:53.611315,end_send_SMP_0x04
Slave,2022-03-14 15:22:53.627441,recv_SMP_0x03
Slave,2022-03-14 15:22:53.632485,end_recv_SMP_0x03
Slave,2022-03-14 15:22:53.633438,send_SMP_0x03
Slave,2022-03-14 15:22:53.726472,end_send_SMP_0x03
Master,2022-03-14 15:22:53.749326,recv_SMP_0x04
Master,2022-03-14 15:22:53.767296,end_recv_SMP_0x04
Master,2022-03-14 15:22:53.769326,send_SMP_0x03
Master,2022-03-14 15:22:53.777312,end_send_SMP_0x03
Slave,2022-03-14 15:22:53.790490,recv_SMP_0x04
Slave,2022-03-14 15:22:53.828458,end_recv_SMP_0x04
Slave,2022-03-14 15:22:53.830504,send_SMP_0x04
Slave,2022-03-14 15:22:53.832442,end_send_SMP_0x04
Master,2022-03-14 15:22:53.947309,recv_SMP_0x03
Master,2022-03-14 15:22:53.956401,end_recv_SMP_0x03
Master,2022-03-14 15:22:53.958382,send_SMP_0x04
Master,2022-03-14 15:22:53.961313,end_send_SMP_0x04
Slave,2022-03-14 15:22:53.977438,recv_SMP_0x03
Slave,2022-03-14 15:22:53.982462,end_recv_SMP_0x03
Slave,2022-03-14 15:22:53.983546,send_SMP_0x03
Slave,2022-03-14 15:22:54.076518,end_send_SMP_0x03
Master,2022-03-14 15:22:54.099322,recv_SMP_0x04
Master,2022-03-14 15:22:54.117336,end_recv_SMP_0x04
Master,2022-03-14 15:22:54.119332,send_SMP_0x03
Master,2022-03-14 15:22:54.127334,end_send_SMP_0x03
Slave,2022-03-14 15:22:54.140477,recv_SMP_0x04
Slave,2022-03-14 15:22:54.178512,end_recv_SMP_0x04
Slave,2022-03-14 15:22:54.180478,send_SMP_0x04
Slave,2022-03-14 15:22:54.182470,end_send_SMP_0x04
Master,2022-03-14 15:22:54.297320,recv_SMP_0x03
Master,2022-03-14 15:22:54.306386,end_recv_SMP_0x03
Master,2022-03-14 15:22:54.308379,send_SMP_0x04
Master,2022-03-14 15:22:54.311337,end_send_SMP_0x04
Slave,2022-03-14 15:22:54.327448,recv_SMP_0x03
Slave,2022-03-14 15:22:54.333052,end_recv_SMP_0x03
Slave,2022-03-14 15:22:54.333539,send_SMP_0x03
Slave,2022-03-14 15:22:54.426493,end_send_SMP_0x03
Master,2022-03-14 15:22:54.449345,recv_SMP_0x04
Master,2022-03-14 15:22:54.467321,end_recv_SMP_0x04
Master,2022-03-14 15:22:54.469304,send_SMP_0x03
Master,2022-03-14 15:22:54.477332,end_send_SMP_0x03
Slave,2022-03-14 15:22:54.490477,recv_SMP_0x04
Slave,2022-03-14 15:22:54.528526,end_recv_SMP_0x04
Slave,2022-03-14 15:22:54.530514,send_SMP_0x04
Slave,2022-03-14 15:22:54.532462,end_send_SMP_0x04
Master,2022-03-14 15:22:54.647369,recv_SMP_0x03
Master,2022-03-14 15:22:54.656394,end_recv_SMP_0x03
Master,2022-03-14 15:22:54.658389,send_SMP_0x04
Master,2022-03-14 15:22:54.661327,end_send_SMP_0x04
Slave,2022-03-14 15:22:54.677469,recv_SMP_0x03
Slave,2022-03-14 15:22:54.682498,end_recv_SMP_0x03
Slave,2022-03-14 15:22:54.683883,send_SMP_0x03
Slave,2022-03-14 15:22:54.776489,end_send_SMP_0x03
Master,2022-03-14 15:22:54.799371,recv_SMP_0x04
Master,2022-03-14 15:22:54.817378,end_recv_SMP_0x04
Master,2022-03-14 15:22:54.819342,send_SMP_0x03
Master,2022-03-14 15:22:54.827326,end_send_SMP_0x03
Slave,2022-03-14 15:22:54.840471,recv_SMP_0x04
Slave,2022-03-14 15:22:54.878497,end_recv_SMP_0x04
Slave,2022-03-14 15:22:54.880513,send_SMP_0x04
Slave,2022-03-14 15:22:54.882459,end_send_SMP_0x04
Master,2022-03-14 15:22:54.997338,recv_SMP_0x03
Master,2022-03-14 15:22:55.006407,end_recv_SMP_0x03
Master,2022-03-14 15:22:55.008402,send_SMP_0x04
Master,2022-03-14 15:22:55.011345,end_send_SMP_0x04
Slave,2022-03-14 15:22:55.027429,recv_SMP_0x03
Slave,2022-03-14 15:22:55.033207,end_recv_SMP_0x03
Slave,2022-03-14 15:22:55.033473,send_SMP_0x03
Slave,2022-03-14 15:22:55.126487,end_send_SMP_0x03
Master,2022-03-14 15:22:55.149384,recv_SMP_0x04
Master,2022-03-14 15:22:55.167358,end_recv_SMP_0x04
Master,2022-03-14 15:22:55.169316,send_SMP_0x03
Master,2022-03-14 15:22:55.177330,end_send_SMP_0x03
Slave,2022-03-14 15:22:55.190474,recv_SMP_0x04
Slave,2022-03-14 15:22:55.229468,end_recv_SMP_0x04
Slave,2022-03-14 15:22:55.230473,send_SMP_0x04
Slave,2022-03-14 15:22:55.232521,end_send_SMP_0x04
Master,2022-03-14 15:22:55.347357,recv_SMP_0x03
Master,2022-03-14 15:22:55.356383,end_recv_SMP_0x03
Master,2022-03-14 15:22:55.358443,send_SMP_0x04
Master,2022-03-14 15:22:55.361322,end_send_SMP_0x04
Slave,2022-03-14 15:22:55.362471,recv_SMP_0x03
Slave,2022-03-14 15:22:55.366494,end_recv_SMP_0x03
Slave,2022-03-14 15:22:55.369572,send_SMP_0x03
Slave,2022-03-14 15:22:55.371435,end_send_SMP_0x03
Master,2022-03-14 15:22:55.499375,recv_SMP_0x04
Master,2022-03-14 15:22:55.517370,end_recv_SMP_0x04
Master,2022-03-14 15:22:55.519311,send_SMP_0x03
Slave,2022-03-14 15:22:55.525486,recv_SMP_0x04
Master,2022-03-14 15:22:55.527354,end_send_SMP_0x03
Slave,2022-03-14 15:22:55.531450,end_recv_SMP_0x04
Slave,2022-03-14 15:22:55.532461,send_SMP_0x04
Slave,2022-03-14 15:22:55.535509,end_send_SMP_0x04
Slave,2022-03-14 15:22:55.700482,recv_SMP_0x03
Slave,2022-03-14 15:22:55.710476,end_recv_SMP_0x03
Master,2022-03-14 15:22:55.712375,recv_SMP_0x03
Slave,2022-03-14 15:22:55.712563,send_SMP_0x03
Slave,2022-03-14 15:22:55.719530,end_send_SMP_0x03
Master,2022-03-14 15:22:55.721354,end_recv_SMP_0x03
Master,2022-03-14 15:22:55.723363,send_SMP_0x04
Master,2022-03-14 15:22:55.725363,end_send_SMP_0x04
Master,2022-03-14 15:22:55.899345,recv_SMP_0x04
Master,2022-03-14 15:22:55.917414,end_recv_SMP_0x04
Master,2022-03-14 15:22:55.919357,send_SMP_0x03
Slave,2022-03-14 15:22:55.925474,recv_SMP_0x04
Master,2022-03-14 15:22:55.930227,end_send_SMP_0x03
Slave,2022-03-14 15:22:55.931477,end_recv_SMP_0x04
Slave,2022-03-14 15:22:55.932543,send_SMP_0x04
Slave,2022-03-14 15:22:55.935501,end_send_SMP_0x04
